# name:RT_vGluT2_3
gene_name	length	readsCPM	conversionRate	Tcontent	coverageOnTs	conversionsOnTs	readCount	tcReadCount	multimapCount
ENSMUSG00000000202	231	2.749267993369888	0.0	51	1257	0	49	0	0
ENSMUSG00000000204	2592	0.0	0	995	0	0	0	0	0
ENSMUSG00000000214	2106	53.52656460560965	0.0001282160868450295	507	23398	3	954	2	4
ENSMUSG00000000215	574	0.0	0	121	0	0	0	0	0
ENSMUSG00000000216	926	0.0	0	249	0	0	0	0	0
ENSMUSG00000000223	5096	6.901223738459106	0.0	1460	4655	0	123	0	0
ENSMUSG00000000244	3591	0.0	0	968	0	0	0	0	0
ENSMUSG00000000247	1110	48.42078118935129	0.0	294	27230	0	863	0	2
ENSMUSG00000000248	3796	0.0	0	1143	0	0	0	0	0
ENSMUSG00000000253	329	121.75329684923788	0.0003127715030408341	92	57550	18	2170	9	8
ENSMUSG00000000263	575	4.208063255157992	0.0	116	2102	0	75	0	0
ENSMUSG00000000266	3948	4.095848235020445	0.0	1284	2074	0	73	0	0
ENSMUSG00000000275	3728	0.0	0	1098	0	0	0	0	0
ENSMUSG00000000276	10681	27.212142383355012	0.0	3258	15095	0	485	0	0
ENSMUSG00000000278	642	1.7393328121319698	0.0	164	984	0	31	0	0
ENSMUSG00000000282	2405	20.142596114689585	0.0	588	10224	0	359	0	1
ENSMUSG00000000290	3320	0.16832253020631965	0.0	778	96	0	3	0	0
ENSMUSG00000000295	661	14.700167638018584	0.0	159	5421	0	262	0	0
ENSMUSG00000000296	1779	45.278760625499984	0.0	531	23507	0	807	0	0
ENSMUSG00000000301	204	3.8153106846765783	0.0	39	1502	0	68	0	0
ENSMUSG00000000303	2063	0.6171826107565054	0.0	643	165	0	11	0	0
ENSMUSG00000000305	3658	20.479241175102228	0.0	855	8854	0	365	0	0
ENSMUSG00000000308	910	30.971345557962817	0.0007726648351648351	193	11648	9	552	3	1
ENSMUSG00000000317	1899	0.0	0	587	0	0	0	0	0
ENSMUSG00000000318	1002	0.0	0	312	0	0	0	0	0
ENSMUSG00000000320	2000	0.0	0	524	0	0	0	0	0
ENSMUSG00000000325	7008	17.393328121319698	0.0	1663	6715	0	310	0	0
ENSMUSG00000000326	1815	100.15190547276019	0.0011018994647916886	386	38116	42	1785	21	8
ENSMUSG00000000339	1006	38.60196692731598	9.432627458378532e-05	248	21203	2	688	1	0
ENSMUSG00000000340	2168	0.0	0	623	0	0	0	0	0
ENSMUSG00000000346	1265	104.86493631853715	0.002822832903550666	403	65537	185	1869	80	33
ENSMUSG00000000355	124	34.56222620236431	0.0	36	12298	0	616	0	0
ENSMUSG00000000359	477	0.7855051409628251	0.0	128	224	0	14	0	0
ENSMUSG00000000365	631	0.0	0	202	0	0	0	0	0
ENSMUSG00000000374	1505	14.81238265815613	0.01242544731610338	418	12072	150	264	75	31
ENSMUSG00000000378	1329	25.753347121566907	0.000772499034376207	276	5178	4	459	3	0
ENSMUSG00000000381	131	0.0	0	31	0	0	0	0	0
ENSMUSG00000000384	1518	10.043244302310407	0.0	322	4281	0	179	0	0
ENSMUSG00000000385	1558	0.0	0	463	0	0	0	0	0
ENSMUSG00000000386	1653	0.0	0	419	0	0	0	0	0
ENSMUSG00000000392	564	2.244300402750929	0.0	151	1436	0	40	0	0
ENSMUSG00000000394	448	0.39275257048141254	0.0	151	167	0	7	0	0
ENSMUSG00000000399	321	17.617758161594793	0.0	96	3529	0	314	0	2
ENSMUSG00000000402	854	0.5049675906189589	0.0	281	427	0	9	0	0
ENSMUSG00000000409	903	5.835181047152415	0.0	271	3520	0	104	0	0
ENSMUSG00000000411	57	0.0	0	7	0	0	0	0	0
ENSMUSG00000000416	4511	18.34715579248884	0.0	1239	12406	0	327	0	0
ENSMUSG00000000420	4865	22.66743406778438	0.015316404675534058	1559	14886	228	404	114	44
ENSMUSG00000000435	1112	0.0	0	420	0	0	0	0	0
ENSMUSG00000000439	4893	3.927525704814125	0.0	1319	2659	0	70	0	0
ENSMUSG00000000440	403	2.5809454631635678	0.0	135	1862	0	46	0	0
ENSMUSG00000000441	1265	19.076553423382894	0.0	358	17348	0	340	0	0
ENSMUSG00000000486	411	0.5049675906189589	0.0	85	86	0	9	0	0
ENSMUSG00000000489	1408	63.513701397851285	0.0	369	52464	0	1132	0	1
ENSMUSG00000000530	2345	0.0	0	517	0	0	0	0	0
ENSMUSG00000000531	740	22.499111537578063	0.0	163	13102	0	401	0	1
ENSMUSG00000000532	2822	50.66508159210222	0.0	752	34234	0	903	0	1
ENSMUSG00000000538	8485	61.49383103537544	0.0	2122	34280	0	1096	0	22
ENSMUSG00000000544	2403	0.0	0	621	0	0	0	0	0
ENSMUSG00000000552	2187	125.4563925137769	0.00026678955155101745	399	41231	11	2236	10	12
ENSMUSG00000000555	4927	2.9175905235762074	0.0	1022	722	0	52	0	0
ENSMUSG00000000560	8950	70.63935517658548	0.0	2606	39147	0	1259	0	0
ENSMUSG00000000561	6878	20.92810125565241	0.0	2061	10332	0	373	0	0
ENSMUSG00000000562	1489	0.0	0	413	0	0	0	0	0
ENSMUSG00000000563	1418	210.06651769748692	0.0018806619258313953	415	119107	224	3744	86	29
ENSMUSG00000000567	2250	56.051402558704446	0.0	788	27789	0	999	0	27
ENSMUSG00000000568	8534	341.5264137886226	0.0016866315285098228	2915	208700	352	6087	176	4
ENSMUSG00000000579	2108	0.0	0	565	0	0	0	0	0
ENSMUSG00000000581	2481	42.47338512206133	0.00012079847793917797	896	33113	4	757	2	1
ENSMUSG00000000594	3496	8.864986590866168	0.0	1000	3497	0	158	0	8
ENSMUSG00000000600	5621	7.069546268665426	0.0	1935	3944	0	126	0	0
ENSMUSG00000000605	4125	50.721189102170996	0.0	1199	20417	0	904	0	41
ENSMUSG00000000606	4565	0.0	0	1214	0	0	0	0	0
ENSMUSG00000000617	3067	0.0	0	938	0	0	0	0	0
ENSMUSG00000000627	2287	9.818814262035314	0.0	579	5094	0	175	0	0
ENSMUSG00000000628	2285	0.8977201611003714	0.0	657	686	0	16	0	0
ENSMUSG00000000631	3781	60.93275593468771	0.0021024762498053264	864	25684	54	1086	27	0
ENSMUSG00000000632	4052	85.6761678750167	0.0	945	45432	0	1527	0	3
ENSMUSG00000000673	1313	1.1221502013754645	0.0	293	518	0	20	0	0
ENSMUSG00000000682	191	0.0	0	32	0	0	0	0	0
ENSMUSG00000000686	1736	0.0	0	444	0	0	0	0	0
ENSMUSG00000000690	1281	0.0	0	298	0	0	0	0	0
ENSMUSG00000000693	1689	0.0	0	379	0	0	0	0	0
ENSMUSG00000000701	618	0.0	0	186	0	0	0	0	0
ENSMUSG00000000706	2085	0.0	0	640	0	0	0	0	0
ENSMUSG00000000708	2190	0.0	0	754	0	0	0	0	0
ENSMUSG00000000711	2355	54.424284766710024	0.0	699	39736	0	970	0	177
ENSMUSG00000000724	128	0.0	0	33	0	0	0	0	0
ENSMUSG00000000730	806	0.0	0	272	0	0	0	0	0
ENSMUSG00000000731	4281	0.0	0	878	0	0	0	0	0
ENSMUSG00000000732	2280	1.9637628524070625	0.0	559	1139	0	35	0	0
ENSMUSG00000000738	1133	49.87957645113939	0.0	316	32030	0	889	0	0
ENSMUSG00000000739	3735	3.3664506041263933	0.0	899	904	0	60	0	0
ENSMUSG00000000740	42	61.49383103537544	0.0	13	13886	0	1096	0	19
ENSMUSG00000000743	1461	67.72176465300927	0.0	400	30523	0	1207	0	61
ENSMUSG00000000751	4094	20.423133665033454	0.0003065134099616858	1158	13050	4	364	2	6
ENSMUSG00000000753	1557	10.211566832516727	0.0	350	3155	0	182	0	0
ENSMUSG00000000759	3619	0.0	0	987	0	0	0	0	0
ENSMUSG00000000766	9808	0.0	0	2587	0	0	0	0	0
ENSMUSG00000000776	1359	13.07304984602416	0.0	359	7972	0	233	0	8
ENSMUSG00000000782	2159	0.0	0	532	0	0	0	0	0
ENSMUSG00000000787	2560	113.44938535905945	0.00119466383487091	861	75335	90	2022	45	192
ENSMUSG00000000791	1219	0.0	0	307	0	0	0	0	0
ENSMUSG00000000792	975	2.3565154228884753	0.0	229	1623	0	42	0	0
ENSMUSG00000000794	380	0.11221502013754643	0.0	82	6	0	2	0	0
ENSMUSG00000000804	4829	7.181761288802972	0.007065889418830595	1364	5661	40	128	20	0
ENSMUSG00000000805	709	21.60139137647769	0.0	160	11067	0	385	0	0
ENSMUSG00000000811	732	4.656923335708177	0.0	195	2490	0	83	0	0
ENSMUSG00000000817	1041	0.0	0	304	0	0	0	0	0
ENSMUSG00000000823	6584	39.05082700786616	0.0	1760	21762	0	696	0	0
ENSMUSG00000000826	11868	316.3902492778122	0.0018509328433279236	3293	149114	276	5639	126	16
ENSMUSG00000000827	9344	58.57624051179924	0.0	2605	24347	0	1044	0	0
ENSMUSG00000000838	2288	10.548211892929364	0.0	847	8942	0	188	0	0
ENSMUSG00000000861	5748	111.14897744623975	0.00019411821799475881	1804	61818	12	1981	6	0
ENSMUSG00000000869	104	0.0	0	46	0	0	0	0	0
ENSMUSG00000000876	2293	7.967266429765798	0.0	599	4681	0	142	0	3
ENSMUSG00000000881	4164	37.47981672594051	0.0009838162231295194	1147	20329	20	668	10	0
ENSMUSG00000000884	6310	14.924597678293678	0.0	1490	5022	0	266	0	0
ENSMUSG00000000889	400	0.0	0	95	0	0	0	0	0
ENSMUSG00000000901	1221	3.871418194745352	0.0	287	1656	0	69	0	0
ENSMUSG00000000902	1340	36.35766652456505	0.004128332153809861	306	16956	70	648	34	0
ENSMUSG00000000903	370	9.650491731828994	0.0	121	5590	0	172	0	0
ENSMUSG00000000915	4035	7.911158919697024	0.0	875	2257	0	141	0	0
ENSMUSG00000000916	1083	1.2343652215130108	0.0	257	348	0	22	0	0
ENSMUSG00000000934	77	0.6732901208252786	0.0	27	130	0	12	0	0
ENSMUSG00000000938	1893	0.0	0	617	0	0	0	0	0
ENSMUSG00000000942	671	2.1320853826133823	0.0	188	640	0	38	0	0
ENSMUSG00000000948	1226	21.26474631606505	0.0029427038255149733	350	5777	17	379	17	13
ENSMUSG00000000957	2264	0.0	0	511	0	0	0	0	0
ENSMUSG00000000958	1027	0.0	0	266	0	0	0	0	0
ENSMUSG00000000959	1567	26.70717479273605	0.0	413	13762	0	476	0	0
ENSMUSG00000000976	2032	2.1320853826133823	0.0	547	1062	0	38	0	0
ENSMUSG00000000982	409	0.0	0	129	0	0	0	0	0
ENSMUSG00000000983	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001014	340	0.8977201611003714	0.0	96	288	0	16	0	0
ENSMUSG00000001016	760	15.597887799118956	0.00032811987312698237	234	9143	3	278	1	0
ENSMUSG00000001017	3442	206.81228211349807	8.215014307816586e-05	1167	146074	12	3686	6	696
ENSMUSG00000001018	4136	88.36932835831783	0.0	1198	49495	0	1575	0	3
ENSMUSG00000001020	141	0.0	0	44	0	0	0	0	0
ENSMUSG00000001021	639	0.0	0	176	0	0	0	0	0
ENSMUSG00000001023	126	4.825245865914497	0.0	33	2406	0	86	0	0
ENSMUSG00000001025	598	84.61012518371001	0.0	165	27419	0	1508	0	0
ENSMUSG00000001027	1072	0.0	0	265	0	0	0	0	0
ENSMUSG00000001029	151	0.0	0	37	0	0	0	0	0
ENSMUSG00000001034	305	1.4587952617881037	0.0	82	976	0	26	0	0
ENSMUSG00000001036	4337	35.34773134332713	0.01611170784103115	1250	26068	420	630	152	0
ENSMUSG00000001039	137	0.22443004027509286	0.0	29	47	0	4	0	0
ENSMUSG00000001052	1133	9.089416631141262	0.0	352	6168	0	162	0	0
ENSMUSG00000001053	558	0.11221502013754643	0.0	121	6	0	2	0	0
ENSMUSG00000001054	1153	137.80004472890704	0.00452509796603844	299	85744	388	2456	194	4
ENSMUSG00000001056	497	4.993568396120817	0.0	113	2065	0	89	0	0
ENSMUSG00000001062	3599	5.217998436395909	0.0	830	3045	0	93	0	0
ENSMUSG00000001065	1705	0.16832253020631965	0.0	402	48	0	3	0	0
ENSMUSG00000001076	668	1.795440322200743	0.0	136	988	0	32	0	0
ENSMUSG00000001082	2375	33.88893608153902	0.0	568	19046	0	604	0	0
ENSMUSG00000001089	12457	59.81060573331226	0.00019830121955250024	3564	30257	6	1066	3	0
ENSMUSG00000001095	601	0.0	0	139	0	0	0	0	0
ENSMUSG00000001098	3750	54.985359867397754	0.013128762866576034	1009	25745	338	980	169	9
ENSMUSG00000001100	1304	42.19284757171746	0.006264355815410315	338	23945	150	752	53	1
ENSMUSG00000001103	1753	1.0099351812379178	0.0	456	598	0	18	0	0
ENSMUSG00000001105	342	41.46344994082341	0.007536182238588679	74	11677	88	739	88	0
ENSMUSG00000001119	767	1.2343652215130108	0.0	214	478	0	22	0	0
ENSMUSG00000001120	2095	74.06191329078064	0.0003372396931118793	567	35583	12	1320	6	0
ENSMUSG00000001123	837	0.0	0	218	0	0	0	0	0
ENSMUSG00000001127	3392	61.60604605551299	0.002606122178541455	1026	45278	118	1098	58	4
ENSMUSG00000001128	140	0.0	0	39	0	0	0	0	0
ENSMUSG00000001131	204	0.0	0	56	0	0	0	0	0
ENSMUSG00000001134	308	6.227933617633828	0.0	108	2862	0	111	0	12
ENSMUSG00000001138	6128	40.84626733006691	0.0	1816	20650	0	728	0	0
ENSMUSG00000001143	5905	61.60604605551299	0.0	1573	19888	0	1098	0	0
ENSMUSG00000001150	566	0.0	0	188	0	0	0	0	0
ENSMUSG00000001151	1354	5.04967590618959	0.0	352	2490	0	90	0	0
ENSMUSG00000001155	249	0.0	0	63	0	0	0	0	0
ENSMUSG00000001156	4473	19.637628524070628	0.0	1214	10905	0	350	0	0
ENSMUSG00000001157	1439	20.254811134827133	0.0	506	19931	0	361	0	0
ENSMUSG00000001158	762	90.7258437812063	0.003114207573912523	267	50093	156	1617	57	0
ENSMUSG00000001166	840	0.0	0	202	0	0	0	0	0
ENSMUSG00000001168	755	0.0	0	184	0	0	0	0	0
ENSMUSG00000001173	5274	27.54878744376765	0.000661485033901108	1566	18141	12	491	4	6
ENSMUSG00000001175	6764	3314.3828347825715	0.000539602401898657	2042	1721638	929	59072	524	268
ENSMUSG00000001211	6929	44.15661042412452	0.005363528009535161	1739	20136	108	787	54	0
ENSMUSG00000001225	2604	0.0	0	798	0	0	0	0	0
ENSMUSG00000001227	1150	3.759203174607806	0.0	235	1416	0	67	0	0
ENSMUSG00000001228	984	1.1782577114442376	0.0	325	826	0	21	0	0
ENSMUSG00000001229	552	23.509046718815977	0.0004069175991861648	133	9830	4	419	2	0
ENSMUSG00000001240	2556	132.52593878244232	0.000749093202964832	639	50728	38	2362	19	28
ENSMUSG00000001247	363	0.0	0	142	0	0	0	0	0
ENSMUSG00000001248	2255	11.109286993617097	0.02297147091515376	461	5398	124	198	44	0
ENSMUSG00000001249	2015	0.0	0	490	0	0	0	0	0
ENSMUSG00000001260	5222	9.089416631141262	0.0	1840	8990	0	162	0	0
ENSMUSG00000001270	202	842.5664787027674	0.0007547952026568791	57	443829	335	15017	152	1677
ENSMUSG00000001280	7019	66.09464686101485	0.0	2328	45599	0	1178	0	0
ENSMUSG00000001281	325	0.0	0	70	0	0	0	0	0
ENSMUSG00000001285	305	8.921094100934942	0.04393409885172242	74	2003	88	159	44	0
ENSMUSG00000001288	2170	4.376385785364311	0.0	520	1282	0	78	0	0
ENSMUSG00000001289	1046	70.02217256582898	0.0	231	21111	0	1248	0	0
ENSMUSG00000001300	3154	29.9614103767249	0.00020786779608169206	868	19243	4	534	2	0
ENSMUSG00000001305	425	2.1881928926821557	0.0	134	1336	0	39	0	0
ENSMUSG00000001313	547	155.97887799118953	0.0	138	58675	0	2780	0	10
ENSMUSG00000001323	7742	109.63407467438287	0.0011440478865758239	2088	48949	56	1954	28	0
ENSMUSG00000001333	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001334	2053	45.83983572618772	0.0	494	18490	0	817	0	0
ENSMUSG00000001348	864	0.0	0	198	0	0	0	0	0
ENSMUSG00000001349	1767	0.0	0	432	0	0	0	0	0
ENSMUSG00000001366	1264	51.057834162583625	0.009631242166369814	395	30318	292	910	146	0
ENSMUSG00000001376	3436	7.406191329078065	0.0	1116	5812	0	132	0	0
ENSMUSG00000001380	622	120.01396403710591	0.0	181	48724	0	2139	0	0
ENSMUSG00000001383	1644	85.0589852642602	0.00034455036177787984	527	52242	18	1516	9	16
ENSMUSG00000001403	1943	1.0660426913066912	0.0	470	418	0	19	0	0
ENSMUSG00000001415	1699	10.884856953342004	0.0	356	4767	0	194	0	0
ENSMUSG00000001416	983	93.8678643450576	0.00011550456243021599	288	51946	6	1673	3	12
ENSMUSG00000001418	3405	26.033884671910773	0.00020383204239706482	840	9812	2	464	2	0
ENSMUSG00000001419	5032	223.5884276240613	0.0017147176861759337	1371	162709	279	3985	139	30
ENSMUSG00000001420	2409	0.0	0	547	0	0	0	0	0
ENSMUSG00000001424	4962	27.156034873286238	0.0	1205	11016	0	484	0	0
ENSMUSG00000001435	1194	1.1782577114442376	0.0	272	182	0	21	0	0
ENSMUSG00000001436	2793	6.171826107565054	0.0	739	3348	0	110	0	0
ENSMUSG00000001440	2967	27.829324994111516	0.0022216051096917524	859	14404	32	496	16	0
ENSMUSG00000001441	3461	120.96779170827507	4.3802014892685065e-05	1023	91320	4	2156	3	3
ENSMUSG00000001444	701	0.0	0	174	0	0	0	0	0
ENSMUSG00000001445	1061	45.61540568591263	0.0025940337224383916	301	19275	50	813	25	5
ENSMUSG00000001467	1980	8.02337393983457	0.0	628	3858	0	143	0	0
ENSMUSG00000001472	5341	1889.476509076007	0.00028262994409905816	1275	1103917	312	33676	156	12
ENSMUSG00000001473	373	0.0	0	91	0	0	0	0	0
ENSMUSG00000001482	3781	28.165970054524156	0.0	1038	14144	0	502	0	0
ENSMUSG00000001493	1097	0.0	0	270	0	0	0	0	0
ENSMUSG00000001494	1388	0.0	0	350	0	0	0	0	0
ENSMUSG00000001496	1077	0.0	0	376	0	0	0	0	0
ENSMUSG00000001497	5715	0.0	0	1844	0	0	0	0	0
ENSMUSG00000001504	1475	1.5710102819256502	0.0	463	476	0	28	0	0
ENSMUSG00000001506	1423	0.4488600805501857	0.0	436	168	0	8	0	0
ENSMUSG00000001507	2455	58.01516541111151	0.0009823986901350797	506	24430	24	1034	12	10
ENSMUSG00000001508	747	0.0	0	151	0	0	0	0	0
ENSMUSG00000001510	1540	0.0	0	378	0	0	0	0	0
ENSMUSG00000001517	2180	0.0	0	554	0	0	0	0	0
ENSMUSG00000001518	3647	2.0198703624758356	0.0	911	1071	0	36	0	0
ENSMUSG00000001520	1802	66.88015200197768	0.0	428	28284	0	1192	0	2
ENSMUSG00000001521	2846	0.6171826107565054	0.0	796	297	0	11	0	0
ENSMUSG00000001524	1022	1.1221502013754645	0.0	243	276	0	20	0	0
ENSMUSG00000001525	1061	1360.8315492080258	0.0008191933036314557	363	885017	725	24254	334	39
ENSMUSG00000001542	1852	0.8977201611003714	0.0	598	621	0	16	0	0
ENSMUSG00000001552	845	23.957906799366164	0.0	227	14604	0	427	0	0
ENSMUSG00000001555	1443	0.0	0	330	0	0	0	0	0
ENSMUSG00000001558	91	0.0	0	35	0	0	0	0	0
ENSMUSG00000001566	1443	0.0	0	386	0	0	0	0	0
ENSMUSG00000001569	6640	4.208063255157992	0.0	1962	1542	0	75	0	0
ENSMUSG00000001576	4622	207.822217294736	7.424249454781681e-05	1156	107755	8	3704	4	1
ENSMUSG00000001583	1293	0.0	0	297	0	0	0	0	0
ENSMUSG00000001588	58	0.0	0	16	0	0	0	0	0
ENSMUSG00000001604	110	0.0	0	11	0	0	0	0	0
ENSMUSG00000001622	1943	0.0	0	612	0	0	0	0	0
ENSMUSG00000001627	2681	71.48096782761708	0.0	906	62140	0	1274	0	0
ENSMUSG00000001630	3926	8.36001900024721	0.0	1212	5905	0	149	0	0
ENSMUSG00000001632	4166	56.27583259897954	0.0	1049	24456	0	1003	0	0
ENSMUSG00000001642	363	29.849195356587355	0.0	106	16725	0	532	0	532
ENSMUSG00000001655	1389	0.0	0	405	0	0	0	0	0
ENSMUSG00000001656	1007	0.0	0	274	0	0	0	0	0
ENSMUSG00000001657	966	0.0	0	260	0	0	0	0	0
ENSMUSG00000001661	840	0.0	0	215	0	0	0	0	0
ENSMUSG00000001663	281	12.624189765473975	0.0005710206995003569	74	7005	4	225	2	0
ENSMUSG00000001665	1245	0.7293976308940519	0.0	385	312	0	13	0	0
ENSMUSG00000001666	405	97.96371258007804	0.0028922631959508315	94	33192	96	1746	48	0
ENSMUSG00000001670	914	0.0	0	266	0	0	0	0	0
ENSMUSG00000001672	1331	0.0	0	338	0	0	0	0	0
ENSMUSG00000001674	161	13.4096949064368	0.0	61	6673	0	239	0	29
ENSMUSG00000001687	3499	131.123251030723	0.0	901	85889	0	2337	0	3
ENSMUSG00000001700	3034	9.25773916134758	0.0	907	4206	0	165	0	0
ENSMUSG00000001707	1963	9.76270675196654	0.0	591	4989	0	174	0	0
ENSMUSG00000001729	902	44.549362994605936	0.0036726128016789086	221	28590	105	794	52	3
ENSMUSG00000001739	1870	0.0	0	469	0	0	0	0	0
ENSMUSG00000001741	3862	11.445932054029738	0.0	910	4346	0	204	0	0
ENSMUSG00000001750	2711	0.0	0	622	0	0	0	0	0
ENSMUSG00000001751	227	0.0	0	49	0	0	0	0	0
ENSMUSG00000001755	309	56.33194010904831	0.0	85	26173	0	1004	0	0
ENSMUSG00000001761	1080	0.5049675906189589	0.0	276	306	0	9	0	9
ENSMUSG00000001763	1840	23.452939208747203	0.0	404	11550	0	418	0	0
ENSMUSG00000001767	945	0.0	0	342	0	0	0	0	0
ENSMUSG00000001768	6041	22.218573987234194	0.0	1595	13704	0	396	0	2
ENSMUSG00000001773	989	0.0	0	334	0	0	0	0	0
ENSMUSG00000001774	4743	21.769713906684007	0.0	1745	10056	0	388	0	0
ENSMUSG00000001783	375	23.116294148334564	0.0	99	13654	0	412	0	0
ENSMUSG00000001785	1531	9.089416631141262	0.0	452	4021	0	162	0	0
ENSMUSG00000001786	5502	72.43479549878622	0.0003193527783691718	1663	37576	12	1291	6	0
ENSMUSG00000001794	1646	598.6110249237414	0.0	377	224058	0	10669	0	6
ENSMUSG00000001802	2407	201.5381761670334	0.0008842384496352516	560	54284	48	3592	24	8
ENSMUSG00000001804	218	0.0	0	65	0	0	0	0	0
ENSMUSG00000001815	2625	0.0	0	799	0	0	0	0	0
ENSMUSG00000001819	1463	0.0	0	512	0	0	0	0	0
ENSMUSG00000001823	1653	0.0	0	437	0	0	0	0	0
ENSMUSG00000001827	133	1.2904727315817839	0.0	40	575	0	23	0	0
ENSMUSG00000001829	4799	18.34715579248884	0.0	1262	3981	0	327	0	1
ENSMUSG00000001833	2033	194.13198483795534	5.784024524263983e-05	766	138312	8	3460	4	6
ENSMUSG00000001844	635	36.80652660511523	0.025305504487942037	169	9247	234	656	117	0
ENSMUSG00000001847	4834	257.75790125594415	0.0	1458	169522	0	4594	0	54
ENSMUSG00000001855	2064	2.4687304430260215	0.0	557	1112	0	44	0	26
ENSMUSG00000001864	2694	0.0	0	729	0	0	0	0	0
ENSMUSG00000001865	185	0.0	0	62	0	0	0	0	0
ENSMUSG00000001870	3545	5.386320966602229	0.0	1088	3744	0	96	0	0
ENSMUSG00000001891	1233	29.62476531631226	0.0022080054350903018	427	17663	39	528	11	4
ENSMUSG00000001901	1159	0.0	0	238	0	0	0	0	0
ENSMUSG00000001909	1093	0.4488600805501857	0.0	248	32	0	8	0	0
ENSMUSG00000001910	2563	9.987136792241634	0.0	568	4276	0	178	0	2
ENSMUSG00000001911	4149	259.1605890076635	0.0012843814370531927	934	82530	106	4619	53	92
ENSMUSG00000001918	535	1.1782577114442376	0.0	148	441	0	21	0	0
ENSMUSG00000001924	666	410.31422113293854	0.0006543595317447554	173	180329	118	7313	68	3
ENSMUSG00000001930	2849	0.0	0	633	0	0	0	0	0
ENSMUSG00000001942	5544	5.274105946464682	0.0	1554	2676	0	94	0	0
ENSMUSG00000001943	515	1.795440322200743	0.0	152	224	0	32	0	0
ENSMUSG00000001946	666	2.637052973232341	0.0	190	1725	0	47	0	0
ENSMUSG00000001948	50	0.0	0	9	0	0	0	0	0
ENSMUSG00000001962	181	8.921094100934942	0.009824561403508772	51	4275	42	159	21	0
ENSMUSG00000001964	1965	44.77379303488103	0.0	528	23812	0	798	0	204
ENSMUSG00000001983	311	0.0	0	82	0	0	0	0	0
ENSMUSG00000001985	6082	0.16832253020631965	0.0	1416	96	0	3	0	0
ENSMUSG00000001986	5096	41.687879981098504	0.0	1518	27479	0	743	0	0
ENSMUSG00000001988	114	0.0	0	21	0	0	0	0	0
ENSMUSG00000001995	3222	23.06018663826579	0.0	928	14736	0	411	0	0
ENSMUSG00000001998	4467	0.056107510068773216	0	1361	0	0	1	0	1
ENSMUSG00000001999	170	14.139092537330852	0.0	45	4918	0	252	0	0
ENSMUSG00000002006	1023	7.293976308940518	0.0	256	3481	0	130	0	0
ENSMUSG00000002007	237	2.637052973232341	0.0	66	1479	0	47	0	0
ENSMUSG00000002010	107	38.32142937697211	0.0021134202183867557	31	8517	18	683	9	0
