# name:S1_vGluT2_1
gene_name	length	readsCPM	conversionRate	Tcontent	coverageOnTs	conversionsOnTs	readCount	tcReadCount	multimapCount
ENSMUSG00000000805	709	7.020608293584989	0.0	160	1339	0	35	0	0
ENSMUSG00000000811	732	0.0	0	195	0	0	0	0	0
ENSMUSG00000000817	1041	0.0	0	304	0	0	0	0	0
ENSMUSG00000000823	6584	6.017664251644277	0.0	1760	628	0	30	0	0
ENSMUSG00000000826	11868	357.44925654767	3.6120642947444464e-05	3293	55370	2	1782	1	18
ENSMUSG00000000827	9344	85.04965475657244	0.0	2605	10387	0	424	0	0
ENSMUSG00000000838	2288	0.0	0	847	0	0	0	0	0
ENSMUSG00000000861	5748	113.1320879309124	0.0	1804	15798	0	564	0	0
ENSMUSG00000000869	104	0.0	0	46	0	0	0	0	0
ENSMUSG00000000876	2293	37.91128478535894	0.0	599	5534	0	189	0	0
ENSMUSG00000000881	4164	34.50127504276052	0.0	1147	5375	0	172	0	0
ENSMUSG00000000884	6310	3.0088321258221384	0.0	1490	165	0	15	0	0
ENSMUSG00000000889	400	0.0	0	95	0	0	0	0	0
ENSMUSG00000000901	1221	0.0	0	287	0	0	0	0	0
ENSMUSG00000000902	1340	2.0058880838814255	0.0	306	140	0	10	0	0
ENSMUSG00000000903	370	0.0	0	121	0	0	0	0	0
ENSMUSG00000000915	4035	34.10009742598423	0.0	875	4081	0	170	0	0
ENSMUSG00000000916	1083	0.0	0	257	0	0	0	0	0
ENSMUSG00000000934	77	1.6047104671051404	0.0	27	160	0	8	0	0
ENSMUSG00000000938	1893	0.0	0	617	0	0	0	0	0
ENSMUSG00000000942	671	0.0	0	188	0	0	0	0	0
ENSMUSG00000000948	1226	2.607654509045853	0.0	350	236	0	13	0	0
ENSMUSG00000000957	2264	0.0	0	511	0	0	0	0	0
ENSMUSG00000000958	1027	0.0	0	266	0	0	0	0	0
ENSMUSG00000000959	1567	8.023552335525702	0.0	413	1364	0	40	0	0
ENSMUSG00000000976	2032	8.424729952301988	0.0	547	1204	0	42	0	0
ENSMUSG00000000982	409	0.0	0	129	0	0	0	0	0
ENSMUSG00000000983	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001014	340	0.0	0	96	0	0	0	0	0
ENSMUSG00000001016	760	7.622374718749417	0.0	234	921	0	38	0	0
ENSMUSG00000001017	3442	198.9840979210374	0.0	1167	41537	0	992	0	71
ENSMUSG00000001018	4136	137.20274493748948	0.0	1198	21788	0	684	0	0
ENSMUSG00000001020	141	1.0029440419407127	0.0	44	55	0	5	0	0
ENSMUSG00000001021	639	0.0	0	176	0	0	0	0	0
ENSMUSG00000001023	126	0.0	0	33	0	0	0	0	0
ENSMUSG00000001025	598	73.61609267844831	0.0	165	7211	0	367	0	42
ENSMUSG00000001027	1072	0.0	0	265	0	0	0	0	0
ENSMUSG00000001029	151	0.0	0	37	0	0	0	0	0
ENSMUSG00000001034	305	2.607654509045853	0.0	82	439	0	13	0	0
ENSMUSG00000001036	4337	53.35662303124592	0.0	1250	12778	0	266	0	0
ENSMUSG00000001039	137	0.0	0	29	0	0	0	0	0
ENSMUSG00000001052	1133	16.448282287827688	0.0	352	3855	0	82	0	0
ENSMUSG00000001053	558	0.0	0	121	0	0	0	0	0
ENSMUSG00000001054	1153	130.38272545229265	0.009588268471517203	299	24822	238	650	82	2
ENSMUSG00000001056	497	13.640038970393693	0.0	113	1631	0	68	0	0
ENSMUSG00000001062	3599	22.265357731083824	0.0	830	2001	0	111	0	0
ENSMUSG00000001065	1705	0.6017664251644277	0.0	402	51	0	3	0	0
ENSMUSG00000001076	668	0.0	0	136	0	0	0	0	0
ENSMUSG00000001082	2375	49.34484686348307	0.0	568	7266	0	246	0	0
ENSMUSG00000001089	12457	100.8961706192357	0.00039814200398142005	3564	15070	6	503	3	2
ENSMUSG00000001095	601	0.0	0	139	0	0	0	0	0
ENSMUSG00000001098	3750	33.09715338404352	0.0	1009	4565	0	165	0	4
ENSMUSG00000001100	1304	53.35662303124592	0.0	338	6891	0	266	0	0
ENSMUSG00000001103	1753	11.634150886512268	0.0	456	1071	0	58	0	0
ENSMUSG00000001105	342	37.710695976970804	0.0	74	1988	0	188	0	0
ENSMUSG00000001119	767	2.4070657006577107	0.0	214	225	0	12	0	0
ENSMUSG00000001120	2095	43.32718261183879	0.0	567	5610	0	216	0	0
ENSMUSG00000001123	837	11.634150886512268	0.0	218	1752	0	58	0	0
ENSMUSG00000001127	3392	47.74013639637793	0.0	1026	9403	0	238	0	0
ENSMUSG00000001128	140	0.0	0	39	0	0	0	0	0
ENSMUSG00000001131	204	0.0	0	56	0	0	0	0	0
ENSMUSG00000001134	308	1.8052992754932828	0.0	108	98	0	9	0	9
ENSMUSG00000001138	6128	93.07320709209814	0.0011589164131537012	1816	13806	16	464	8	0
ENSMUSG00000001143	5905	89.0614309243353	0.0	1573	8746	0	444	0	0
ENSMUSG00000001150	566	0.0	0	188	0	0	0	0	0
ENSMUSG00000001151	1354	10.430618036183413	0.0	352	2262	0	52	0	0
ENSMUSG00000001155	249	0.0	0	63	0	0	0	0	0
ENSMUSG00000001156	4473	13.038272545229265	0.0	1214	2435	0	65	0	0
ENSMUSG00000001157	1439	7.622374718749417	0.0	506	2154	0	38	0	0
ENSMUSG00000001158	762	50.548379713811926	0.0	267	9503	0	252	0	1
ENSMUSG00000001166	840	0.0	0	202	0	0	0	0	0
ENSMUSG00000001168	755	0.0	0	184	0	0	0	0	0
ENSMUSG00000001173	5274	41.32129452795737	0.0	1566	6215	0	206	0	0
ENSMUSG00000001175	6764	2296.340678427456	0.0008859318712523908	2042	340884	302	11448	154	24
ENSMUSG00000001211	6929	71.6102045945669	0.0	1739	10564	0	357	0	0
ENSMUSG00000001225	2604	0.0	0	798	0	0	0	0	0
ENSMUSG00000001227	1150	13.439450162005551	0.0	235	1154	0	67	0	2
ENSMUSG00000001228	984	0.0	0	325	0	0	0	0	0
ENSMUSG00000001229	552	16.047104671051404	0.0	133	2074	0	80	0	0
ENSMUSG00000001240	2556	107.91677891282069	0.00017828489926903192	639	11218	2	538	1	0
ENSMUSG00000001247	363	0.0	0	142	0	0	0	0	0
ENSMUSG00000001248	2255	31.693031725326524	0.0	461	3730	0	158	0	0
ENSMUSG00000001249	2015	0.0	0	490	0	0	0	0	0
ENSMUSG00000001260	5222	22.06476892269568	0.0	1840	3494	0	110	0	0
ENSMUSG00000001270	202	909.6702460402265	4.554909433217436e-05	57	131726	6	4535	3	430
ENSMUSG00000001280	7019	134.7956792368318	0.0	2328	24199	0	672	0	0
ENSMUSG00000001281	325	0.0	0	70	0	0	0	0	0
ENSMUSG00000001285	305	19.858292030426114	0.0	74	1210	0	99	0	0
ENSMUSG00000001288	2170	27.280077940787386	0.0	520	2750	0	136	0	0
ENSMUSG00000001289	1046	41.92306095312179	0.0	231	3883	0	209	0	0
ENSMUSG00000001300	3154	45.533659504108364	0.0	868	7651	0	227	0	0
ENSMUSG00000001305	425	7.020608293584989	0.0	134	1111	0	35	0	0
ENSMUSG00000001313	547	333.17801073270476	0.00022007042253521127	138	36352	8	1661	4	4
ENSMUSG00000001323	7742	101.89911466117643	0.01967690999635613	2088	8233	162	508	108	0
ENSMUSG00000001333	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001334	2053	111.7279662721954	0.0	494	13402	0	557	0	1
ENSMUSG00000001348	864	0.0	0	198	0	0	0	0	0
ENSMUSG00000001349	1767	0.0	0	432	0	0	0	0	0
ENSMUSG00000001366	1264	73.01432625328388	0.0	395	11970	0	364	0	0
ENSMUSG00000001376	3436	16.64887109621583	0.0	1116	3804	0	83	0	0
ENSMUSG00000001380	622	76.8255136126586	0.0	181	7512	0	383	0	2
ENSMUSG00000001383	1644	80.23552335525702	0.0	527	12515	0	400	0	0
ENSMUSG00000001403	1943	0.0	0	470	0	0	0	0	0
ENSMUSG00000001415	1699	15.64592705427512	0.0	356	1970	0	78	0	1
ENSMUSG00000001416	983	78.2296352713756	0.0	288	13263	0	390	0	0
ENSMUSG00000001418	3405	15.64592705427512	0.0	840	1386	0	78	0	0
ENSMUSG00000001419	5032	253.5442538026122	0.0	1371	49232	0	1264	0	0
ENSMUSG00000001420	2409	10.23002922779527	0.0	547	1038	0	51	0	0
ENSMUSG00000001424	4962	46.135425929272785	0.0	1205	6069	0	230	0	0
ENSMUSG00000001435	1194	11.433562078124124	0.0	272	1458	0	57	0	0
ENSMUSG00000001436	2793	3.6105985509865657	0.0	739	522	0	18	0	0
ENSMUSG00000001440	2967	28.2830219827281	0.0	859	4785	0	141	0	0
ENSMUSG00000001441	3461	244.3171686167576	0.0	1023	49309	0	1218	0	0
ENSMUSG00000001444	701	0.0	0	174	0	0	0	0	0
ENSMUSG00000001445	1061	37.51010716858266	0.0	301	4984	0	187	0	1
ENSMUSG00000001467	1980	36.90834074341823	0.0	628	4700	0	184	0	0
ENSMUSG00000001472	5341	1547.5426567145198	0.0007258474268708717	1275	247986	180	7715	90	6
ENSMUSG00000001473	373	0.0	0	91	0	0	0	0	0
ENSMUSG00000001482	3781	41.32129452795737	0.0	1038	6224	0	206	0	0
ENSMUSG00000001493	1097	0.0	0	270	0	0	0	0	0
ENSMUSG00000001494	1388	0.0	0	350	0	0	0	0	0
ENSMUSG00000001496	1077	0.0	0	376	0	0	0	0	0
ENSMUSG00000001497	5715	0.0	0	1844	0	0	0	0	0
ENSMUSG00000001504	1475	14.843571820722548	0.0	463	1249	0	74	0	0
ENSMUSG00000001506	1423	0.0	0	436	0	0	0	0	0
ENSMUSG00000001507	2455	109.92266699670212	0.0003036744609778318	506	13172	4	548	2	0
ENSMUSG00000001508	747	0.0	0	151	0	0	0	0	0
ENSMUSG00000001510	1540	0.0	0	378	0	0	0	0	0
ENSMUSG00000001517	2180	0.0	0	554	0	0	0	0	0
ENSMUSG00000001518	3647	0.0	0	911	0	0	0	0	0
ENSMUSG00000001520	1802	30.088321258221384	0.0	428	3712	0	150	0	0
ENSMUSG00000001521	2846	0.0	0	796	0	0	0	0	0
ENSMUSG00000001524	1022	0.0	0	243	0	0	0	0	0
ENSMUSG00000001525	1061	1506.823128611727	0.00034770021145849594	363	281852	98	7512	49	5
ENSMUSG00000001542	1852	0.0	0	598	0	0	0	0	0
ENSMUSG00000001552	845	9.628262802630843	0.0	227	1580	0	48	0	0
ENSMUSG00000001555	1443	0.0	0	330	0	0	0	0	0
ENSMUSG00000001558	91	0.0	0	35	0	0	0	0	0
ENSMUSG00000001566	1443	0.0	0	386	0	0	0	0	0
ENSMUSG00000001569	6640	0.20058880838814255	0.0	1962	3	0	1	0	1
ENSMUSG00000001576	4622	173.10814163896703	0.00040264132710581414	1156	24836	10	863	5	0
ENSMUSG00000001583	1293	0.0	0	297	0	0	0	0	0
ENSMUSG00000001588	58	0.0	0	16	0	0	0	0	0
ENSMUSG00000001604	110	0.0	0	11	0	0	0	0	0
ENSMUSG00000001622	1943	0.0	0	612	0	0	0	0	0
ENSMUSG00000001627	2681	34.10009742598423	0.0	906	7336	0	170	0	0
ENSMUSG00000001630	3926	13.439450162005551	0.0	1212	3122	0	67	0	0
ENSMUSG00000001632	4166	66.79607319325147	0.0	1049	7145	0	333	0	0
ENSMUSG00000001642	363	12.035328503288554	0.0	106	1909	0	60	0	60
ENSMUSG00000001655	1389	0.0	0	405	0	0	0	0	0
ENSMUSG00000001656	1007	0.0	0	274	0	0	0	0	0
ENSMUSG00000001657	966	0.0	0	260	0	0	0	0	0
ENSMUSG00000001661	840	0.0	0	215	0	0	0	0	0
ENSMUSG00000001663	281	18.052992754932827	0.0	74	3171	0	90	0	0
ENSMUSG00000001665	1245	2.607654509045853	0.0	385	480	0	13	0	0
ENSMUSG00000001666	405	36.90834074341823	0.0	94	3608	0	184	0	0
ENSMUSG00000001670	914	0.0	0	266	0	0	0	0	0
ENSMUSG00000001672	1331	0.0	0	338	0	0	0	0	0
ENSMUSG00000001674	161	6.619430676808705	0.0	61	1269	0	33	0	27
ENSMUSG00000001687	3499	266.3819375394533	0.0	901	49896	0	1328	0	23
ENSMUSG00000001700	3034	1.404121658716998	0.0	907	282	0	7	0	0
ENSMUSG00000001707	1963	12.035328503288554	0.0	591	2973	0	60	0	0
ENSMUSG00000001729	902	83.84612190624358	0.0	221	14559	0	418	0	1
ENSMUSG00000001739	1870	0.0	0	469	0	0	0	0	0
ENSMUSG00000001741	3862	18.454170371709115	0.0	910	2402	0	92	0	0
ENSMUSG00000001750	2711	0.0	0	622	0	0	0	0	0
ENSMUSG00000001751	227	0.0	0	49	0	0	0	0	0
ENSMUSG00000001755	309	42.926004995062506	0.0	85	5298	0	214	0	0
ENSMUSG00000001761	1080	2.808243317433996	0.0	276	429	0	14	0	14
ENSMUSG00000001763	1840	34.50127504276052	0.0	404	4610	0	172	0	0
ENSMUSG00000001767	945	0.0	0	342	0	0	0	0	0
ENSMUSG00000001768	6041	39.31540644407594	0.0	1595	6588	0	196	0	0
ENSMUSG00000001773	989	0.0	0	334	0	0	0	0	0
ENSMUSG00000001774	4743	26.878900324011102	0.0	1745	4217	0	134	0	0
ENSMUSG00000001783	375	27.079489132399246	0.0	99	4414	0	135	0	0
ENSMUSG00000001785	1531	15.846515862663262	0.0	452	2061	0	79	0	0
ENSMUSG00000001786	5502	33.69891980920795	0.0	1663	4599	0	168	0	0
ENSMUSG00000001794	1646	520.5279577672299	0.0	377	56323	0	2595	0	0
ENSMUSG00000001802	2407	286.4408183782676	0.0	560	25244	0	1428	0	2
ENSMUSG00000001804	218	0.0	0	65	0	0	0	0	0
ENSMUSG00000001815	2625	0.0	0	799	0	0	0	0	0
ENSMUSG00000001819	1463	0.0	0	512	0	0	0	0	0
ENSMUSG00000001823	1653	0.0	0	437	0	0	0	0	0
ENSMUSG00000001827	133	0.0	0	40	0	0	0	0	0
ENSMUSG00000001829	4799	15.044160629110692	0.0	1262	1631	0	75	0	10
ENSMUSG00000001833	2033	312.5173634687261	0.0010059729644765797	766	63620	64	1558	32	80
ENSMUSG00000001844	635	42.52482737828622	0.0	169	3152	0	212	0	0
ENSMUSG00000001847	4834	239.50303721544222	0.0	1458	41158	0	1194	0	4
ENSMUSG00000001855	2064	9.227085185854557	0.0	557	1192	0	46	0	0
ENSMUSG00000001864	2694	4.412953784539137	0.0	729	275	0	22	0	0
ENSMUSG00000001865	185	0.0	0	62	0	0	0	0	0
ENSMUSG00000001870	3545	5.817075443256134	0.0	1088	435	0	29	0	0
ENSMUSG00000001891	1233	25.07360104851782	0.0	427	4421	0	125	0	0
ENSMUSG00000001901	1159	0.0	0	238	0	0	0	0	0
ENSMUSG00000001909	1093	0.0	0	248	0	0	0	0	0
ENSMUSG00000001910	2563	1.6047104671051404	0.0	568	40	0	8	0	0
ENSMUSG00000001911	4149	321.74444865458065	0.0014717174302533913	934	31256	46	1604	23	10
ENSMUSG00000001918	535	5.616486634867992	0.0	148	950	0	28	0	0
ENSMUSG00000001924	666	471.7848773289113	0.0	173	58203	0	2352	0	27
ENSMUSG00000001930	2849	0.0	0	633	0	0	0	0	0
ENSMUSG00000001942	5544	2.0058880838814255	0.0	1554	297	0	10	0	0
ENSMUSG00000001943	515	0.0	0	152	0	0	0	0	0
ENSMUSG00000001946	666	0.0	0	190	0	0	0	0	0
ENSMUSG00000001948	50	0.0	0	9	0	0	0	0	0
ENSMUSG00000001962	181	7.020608293584989	0.0	51	966	0	35	0	0
ENSMUSG00000001964	1965	14.843571820722548	0.0	528	2094	0	74	0	32
ENSMUSG00000001983	311	0.0	0	82	0	0	0	0	0
ENSMUSG00000001985	6082	8.62531876069013	0.0	1416	1801	0	43	0	0
ENSMUSG00000001986	5096	95.88145040953214	0.004722307771276049	1518	19482	92	478	46	0
ENSMUSG00000001988	114	0.0	0	21	0	0	0	0	0
ENSMUSG00000001995	3222	33.69891980920795	0.002303330970942594	928	5644	13	168	6	6
ENSMUSG00000001998	4467	2.808243317433996	0.0	1361	335	0	14	0	0
ENSMUSG00000001999	170	26.878900324011102	0.0	45	2523	0	134	0	0
ENSMUSG00000002006	1023	28.2830219827281	0.0	256	3527	0	141	0	0
ENSMUSG00000002007	237	0.0	0	66	0	0	0	0	0
ENSMUSG00000002010	107	70.00549412746176	0.0	31	4990	0	349	0	0
ENSMUSG00000002012	792	93.47438470887442	0.0	232	11858	0	466	0	0
ENSMUSG00000002014	134	37.710695976970804	0.0	40	2734	0	188	0	0
ENSMUSG00000002015	379	59.374287282890194	0.0	129	10783	0	296	0	0
ENSMUSG00000002017	2929	27.68125555756367	0.0	836	3242	0	138	0	112
ENSMUSG00000002020	2996	0.0	0	727	0	0	0	0	0
ENSMUSG00000002028	6968	61.380175366771624	0.0	1850	7984	0	306	0	1
ENSMUSG00000002031	5316	1.2035328503288554	0.0	1390	126	0	6	0	0
ENSMUSG00000002032	6365	0.8023552335525702	0.0	1602	60	0	4	0	0
ENSMUSG00000002033	363	0.0	0	87	0	0	0	0	0
ENSMUSG00000002043	1531	7.020608293584989	0.0	315	420	0	35	0	0
ENSMUSG00000002052	837	20.259469647202398	0.0	220	2038	0	101	0	2
ENSMUSG00000002055	258	18.052992754932827	0.0	67	2494	0	90	0	0
ENSMUSG00000002057	1174	0.0	0	264	0	0	0	0	0
ENSMUSG00000002058	857	0.6017664251644277	0.0	194	36	0	3	0	0
