# name:S1_vGluT2_2
gene_name	length	readsCPM	conversionRate	Tcontent	coverageOnTs	conversionsOnTs	readCount	tcReadCount	multimapCount
ENSMUSG00000000724	128	0.0	0	33	0	0	0	0	0
ENSMUSG00000000730	806	0.0	0	272	0	0	0	0	0
ENSMUSG00000000731	4281	0.0	0	878	0	0	0	0	0
ENSMUSG00000000732	2280	6.6579927816261595	0.0	559	348	0	12	0	0
ENSMUSG00000000738	1133	84.88940796573354	0.0	316	5709	0	153	0	0
ENSMUSG00000000739	3735	0.0	0	899	0	0	0	0	0
ENSMUSG00000000740	42	98.76022626078803	0.0	13	2286	0	178	0	5
ENSMUSG00000000743	1461	99.86989172439239	0.00040064102564102563	400	4992	2	180	1	10
ENSMUSG00000000751	4094	1.10966546360436	0.0	1158	87	0	2	0	0
ENSMUSG00000000753	1557	37.72862576254823	0.0	350	1495	0	68	0	0
ENSMUSG00000000759	3619	0.0	0	987	0	0	0	0	0
ENSMUSG00000000766	9808	0.0	0	2587	0	0	0	0	0
ENSMUSG00000000776	1359	104.30855357880984	0.0	359	8208	0	188	0	0
ENSMUSG00000000782	2159	0.0	0	532	0	0	0	0	0
ENSMUSG00000000787	2560	179.7658051039063	0.0	861	11697	0	324	0	10
ENSMUSG00000000791	1219	0.0	0	307	0	0	0	0	0
ENSMUSG00000000792	975	0.0	0	229	0	0	0	0	0
ENSMUSG00000000794	380	0.0	0	82	0	0	0	0	0
ENSMUSG00000000804	4829	0.0	0	1364	0	0	0	0	0
ENSMUSG00000000805	709	0.0	0	160	0	0	0	0	0
ENSMUSG00000000811	732	0.0	0	195	0	0	0	0	0
ENSMUSG00000000817	1041	0.0	0	304	0	0	0	0	0
ENSMUSG00000000823	6584	0.0	0	1760	0	0	0	0	0
ENSMUSG00000000826	11868	344.55112644915374	0.0	3293	21583	0	621	0	0
ENSMUSG00000000827	9344	31.070632980922078	0.0	2605	2520	0	56	0	0
ENSMUSG00000000838	2288	2.7741636590109	0.0	847	197	0	5	0	0
ENSMUSG00000000861	5748	44.941451275976576	0.0	1804	2232	0	81	0	0
ENSMUSG00000000869	104	0.0	0	46	0	0	0	0	0
ENSMUSG00000000876	2293	31.070632980922078	0.00408997955010225	599	1467	6	56	3	0
ENSMUSG00000000881	4164	107.6375499696229	0.0	1147	5644	0	194	0	0
ENSMUSG00000000884	6310	0.0	0	1490	0	0	0	0	0
ENSMUSG00000000889	400	0.0	0	95	0	0	0	0	0
ENSMUSG00000000901	1221	0.0	0	287	0	0	0	0	0
ENSMUSG00000000902	1340	42.16728761696567	0.0	306	1629	0	76	0	0
ENSMUSG00000000903	370	0.0	0	121	0	0	0	0	0
ENSMUSG00000000915	4035	1.10966546360436	0.0	875	12	0	2	0	0
ENSMUSG00000000916	1083	0.0	0	257	0	0	0	0	0
ENSMUSG00000000934	77	0.0	0	27	0	0	0	0	0
ENSMUSG00000000938	1893	0.0	0	617	0	0	0	0	0
ENSMUSG00000000942	671	2.21933092720872	0.0	188	92	0	4	0	0
ENSMUSG00000000948	1226	12.206320099647957	0.0	350	384	0	22	0	0
ENSMUSG00000000957	2264	0.0	0	511	0	0	0	0	0
ENSMUSG00000000958	1027	0.0	0	266	0	0	0	0	0
ENSMUSG00000000959	1567	19.4191456130763	0.0	413	664	0	35	0	0
ENSMUSG00000000976	2032	0.0	0	547	0	0	0	0	0
ENSMUSG00000000982	409	0.0	0	129	0	0	0	0	0
ENSMUSG00000000983	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001014	340	0.0	0	96	0	0	0	0	0
ENSMUSG00000001016	760	12.76115283145014	0.0	234	746	0	23	0	1
ENSMUSG00000001017	3442	131.49535743711664	0.0	1167	10722	0	237	0	0
ENSMUSG00000001018	4136	228.03625277069597	0.0	1198	16068	0	411	0	0
ENSMUSG00000001020	141	1.6644981954065399	0.0	44	35	0	3	0	0
ENSMUSG00000001021	639	0.0	0	176	0	0	0	0	0
ENSMUSG00000001023	126	0.0	0	33	0	0	0	0	0
ENSMUSG00000001025	598	36.618960298943875	0.0	165	1073	0	66	0	0
ENSMUSG00000001027	1072	0.0	0	265	0	0	0	0	0
ENSMUSG00000001029	151	0.0	0	37	0	0	0	0	0
ENSMUSG00000001034	305	19.4191456130763	0.0	82	1569	0	35	0	0
ENSMUSG00000001036	4337	1.10966546360436	0.0	1250	40	0	2	0	0
ENSMUSG00000001039	137	0.0	0	29	0	0	0	0	0
ENSMUSG00000001052	1133	0.0	0	352	0	0	0	0	0
ENSMUSG00000001053	558	0.0	0	121	0	0	0	0	0
ENSMUSG00000001054	1153	77.6765824523052	0.0	299	5782	0	140	0	0
ENSMUSG00000001056	497	9.98698917243924	0.0	113	251	0	18	0	0
ENSMUSG00000001062	3599	0.0	0	830	0	0	0	0	0
ENSMUSG00000001065	1705	0.0	0	402	0	0	0	0	0
ENSMUSG00000001076	668	0.0	0	136	0	0	0	0	0
ENSMUSG00000001082	2375	77.6765824523052	0.0	568	4614	0	140	0	0
ENSMUSG00000001089	12457	13.315985563252319	0.0	3564	392	0	24	0	0
ENSMUSG00000001095	601	0.0	0	139	0	0	0	0	0
ENSMUSG00000001098	3750	74.9024187932943	0.0	1009	3394	0	135	0	2
ENSMUSG00000001100	1304	12.76115283145014	0.0	338	401	0	23	0	0
ENSMUSG00000001103	1753	0.0	0	456	0	0	0	0	0
ENSMUSG00000001105	342	0.0	0	74	0	0	0	0	0
ENSMUSG00000001119	767	0.0	0	214	0	0	0	0	0
ENSMUSG00000001120	2095	73.23792059788775	0.0	567	3441	0	132	0	0
ENSMUSG00000001123	837	0.0	0	218	0	0	0	0	0
ENSMUSG00000001127	3392	66.57992781626159	0.0	1026	4857	0	120	0	0
ENSMUSG00000001128	140	0.0	0	39	0	0	0	0	0
ENSMUSG00000001131	204	0.0	0	56	0	0	0	0	0
ENSMUSG00000001134	308	0.0	0	108	0	0	0	0	0
ENSMUSG00000001138	6128	16.644981954065397	0.0	1816	682	0	30	0	0
ENSMUSG00000001143	5905	81.56041157492045	0.0	1573	2757	0	147	0	0
ENSMUSG00000001150	566	4.43866185441744	0.0	188	256	0	8	0	0
ENSMUSG00000001151	1354	69.90892420707468	0.0	352	4628	0	126	0	0
ENSMUSG00000001155	249	0.0	0	63	0	0	0	0	0
ENSMUSG00000001156	4473	60.47676776643761	0.0	1214	3156	0	109	0	0
ENSMUSG00000001157	1439	0.0	0	506	0	0	0	0	0
ENSMUSG00000001158	762	26.07713839470246	0.0	267	1175	0	47	0	0
ENSMUSG00000001166	840	0.0	0	202	0	0	0	0	0
ENSMUSG00000001168	755	0.0	0	184	0	0	0	0	0
ENSMUSG00000001173	5274	20.528811076680658	0.0	1566	1057	0	37	0	18
ENSMUSG00000001175	6764	2097.26772621224	5.337128624799858e-05	2042	112420	6	3780	4	22
ENSMUSG00000001211	6929	28.296469321911175	0.0	1739	1253	0	51	0	0
ENSMUSG00000001225	2604	0.0	0	798	0	0	0	0	0
ENSMUSG00000001227	1150	1.10966546360436	0.0	235	10	0	2	0	0
ENSMUSG00000001228	984	0.0	0	325	0	0	0	0	0
ENSMUSG00000001229	552	30.5158002491199	0.0	133	1318	0	55	0	0
ENSMUSG00000001240	2556	67.68959327986596	0.0	639	2777	0	122	0	0
ENSMUSG00000001247	363	0.0	0	142	0	0	0	0	0
ENSMUSG00000001248	2255	44.3866185441744	0.0	461	2094	0	80	0	0
ENSMUSG00000001249	2015	0.0	0	490	0	0	0	0	0
ENSMUSG00000001260	5222	15.535316490461039	0.0	1840	1224	0	28	0	0
ENSMUSG00000001270	202	856.1069051707636	0.0	57	43158	0	1543	0	166
ENSMUSG00000001280	7019	157.5724958318191	0.00016165535079211123	2328	12372	2	284	1	0
ENSMUSG00000001281	325	0.0	0	70	0	0	0	0	0
ENSMUSG00000001285	305	0.0	0	74	0	0	0	0	0
ENSMUSG00000001288	2170	5.5483273180218	0.02197802197802198	520	182	4	10	2	0
ENSMUSG00000001289	1046	23.302974735691556	0.0	231	708	0	42	0	0
ENSMUSG00000001300	3154	2.7741636590109	0.0	868	79	0	5	0	0
ENSMUSG00000001305	425	0.0	0	134	0	0	0	0	0
ENSMUSG00000001313	547	321.8029844452643	0.0	138	13942	0	580	0	0
ENSMUSG00000001323	7742	8.87732370883488	0.0	2088	487	0	16	0	0
ENSMUSG00000001333	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001334	2053	84.33457523393135	0.0	494	3217	0	152	0	0
ENSMUSG00000001348	864	0.0	0	198	0	0	0	0	0
ENSMUSG00000001349	1767	0.0	0	432	0	0	0	0	0
ENSMUSG00000001366	1264	6.6579927816261595	0.0	395	168	0	12	0	0
ENSMUSG00000001376	3436	0.0	0	1116	0	0	0	0	0
ENSMUSG00000001380	622	24.967472931098097	0.0	181	755	0	45	0	2
ENSMUSG00000001383	1644	38.8382912261526	0.0	527	2331	0	70	0	0
ENSMUSG00000001403	1943	0.0	0	470	0	0	0	0	0
ENSMUSG00000001415	1699	1.10966546360436	0.0	356	12	0	2	0	0
ENSMUSG00000001416	983	186.42379788553245	0.0	288	11550	0	336	0	0
ENSMUSG00000001418	3405	48.82528039859183	0.0	840	2062	0	88	0	0
ENSMUSG00000001419	5032	218.6040963300589	0.0	1371	17290	0	394	0	0
ENSMUSG00000001420	2409	0.0	0	547	0	0	0	0	0
ENSMUSG00000001424	4962	11.651487367845778	0.0	1205	435	0	21	0	1
ENSMUSG00000001435	1194	0.0	0	272	0	0	0	0	0
ENSMUSG00000001436	2793	0.0	0	739	0	0	0	0	0
ENSMUSG00000001440	2967	57.70260410742671	0.0	859	2999	0	104	0	0
ENSMUSG00000001441	3461	256.88755482440934	0.0	1023	18789	0	463	0	0
ENSMUSG00000001444	701	0.0	0	174	0	0	0	0	0
ENSMUSG00000001445	1061	8.322490977032698	0.0	301	190	0	15	0	3
ENSMUSG00000001467	1980	9.432156440637058	0.0	628	274	0	17	0	0
ENSMUSG00000001472	5341	1076.9303324280313	0.0	1275	63660	0	1941	0	0
ENSMUSG00000001473	373	0.0	0	91	0	0	0	0	0
ENSMUSG00000001482	3781	77.6765824523052	0.0	1038	4282	0	140	0	0
ENSMUSG00000001493	1097	0.0	0	270	0	0	0	0	0
ENSMUSG00000001494	1388	0.0	0	350	0	0	0	0	0
ENSMUSG00000001496	1077	0.0	0	376	0	0	0	0	0
ENSMUSG00000001497	5715	0.0	0	1844	0	0	0	0	0
ENSMUSG00000001504	1475	0.0	0	463	0	0	0	0	0
ENSMUSG00000001506	1423	26.631971126504638	0.0	436	1920	0	48	0	0
ENSMUSG00000001507	2455	32.180298444526436	0.0	506	852	0	58	0	0
ENSMUSG00000001508	747	0.0	0	151	0	0	0	0	0
ENSMUSG00000001510	1540	0.0	0	378	0	0	0	0	0
ENSMUSG00000001517	2180	0.0	0	554	0	0	0	0	0
ENSMUSG00000001518	3647	0.0	0	911	0	0	0	0	0
ENSMUSG00000001520	1802	2.21933092720872	0.0	428	42	0	4	0	0
ENSMUSG00000001521	2846	0.0	0	796	0	0	0	0	0
ENSMUSG00000001524	1022	0.0	0	243	0	0	0	0	0
ENSMUSG00000001525	1061	1184.013049665852	0.002950070064164024	363	81354	240	2134	120	0
ENSMUSG00000001542	1852	0.0	0	598	0	0	0	0	0
ENSMUSG00000001552	845	0.0	0	227	0	0	0	0	0
ENSMUSG00000001555	1443	0.0	0	330	0	0	0	0	0
ENSMUSG00000001558	91	0.0	0	35	0	0	0	0	0
ENSMUSG00000001566	1443	0.0	0	386	0	0	0	0	0
ENSMUSG00000001569	6640	0.0	0	1962	0	0	0	0	0
ENSMUSG00000001576	4622	278.52603136469435	0.0	1156	13508	0	502	0	0
ENSMUSG00000001583	1293	0.0	0	297	0	0	0	0	0
ENSMUSG00000001588	58	0.0	0	16	0	0	0	0	0
ENSMUSG00000001604	110	0.0	0	11	0	0	0	0	0
ENSMUSG00000001622	1943	0.0	0	612	0	0	0	0	0
ENSMUSG00000001627	2681	84.33457523393135	0.0	906	9097	0	152	0	0
ENSMUSG00000001630	3926	14.980483758658858	0.0	1212	1334	0	27	0	0
ENSMUSG00000001632	4166	24.967472931098097	0.0	1049	375	0	45	0	36
ENSMUSG00000001642	363	35.50929483533952	0.0	106	2019	0	64	0	64
ENSMUSG00000001655	1389	0.0	0	405	0	0	0	0	0
ENSMUSG00000001656	1007	0.0	0	274	0	0	0	0	0
ENSMUSG00000001657	966	0.0	0	260	0	0	0	0	0
ENSMUSG00000001661	840	0.0	0	215	0	0	0	0	0
ENSMUSG00000001663	281	56.59293864382235	0.0	74	2722	0	102	0	0
ENSMUSG00000001665	1245	0.0	0	385	0	0	0	0	0
ENSMUSG00000001666	405	138.708182950545	0.0	94	4330	0	250	0	0
ENSMUSG00000001670	914	0.0	0	266	0	0	0	0	0
ENSMUSG00000001672	1331	0.0	0	338	0	0	0	0	0
ENSMUSG00000001674	161	0.0	0	61	0	0	0	0	0
ENSMUSG00000001687	3499	538.1877498481145	0.0	901	40953	0	970	0	0
ENSMUSG00000001700	3034	53.263942253009276	0.0	907	2304	0	96	0	0
ENSMUSG00000001707	1963	6.103160049823979	0.0	591	199	0	11	0	0
ENSMUSG00000001729	902	31.070632980922078	0.0	221	2054	0	56	0	0
ENSMUSG00000001739	1870	0.0	0	469	0	0	0	0	0
ENSMUSG00000001741	3862	0.0	0	910	0	0	0	0	0
ENSMUSG00000001750	2711	3.3289963908130797	0.0	622	156	0	6	0	0
ENSMUSG00000001751	227	0.0	0	49	0	0	0	0	0
ENSMUSG00000001755	309	85.99907342933788	0.0	85	3771	0	155	0	0
ENSMUSG00000001761	1080	0.0	0	276	0	0	0	0	0
ENSMUSG00000001763	1840	11.0966546360436	0.0	404	512	0	20	0	0
ENSMUSG00000001767	945	0.0	0	342	0	0	0	0	0
ENSMUSG00000001768	6041	29.960967517317716	0.0	1595	1862	0	54	0	0
ENSMUSG00000001773	989	0.0	0	334	0	0	0	0	0
ENSMUSG00000001774	4743	0.55483273180218	0.0	1745	47	0	1	0	0
ENSMUSG00000001783	375	42.16728761696567	0.0	99	1899	0	76	0	0
ENSMUSG00000001785	1531	36.064127567141696	0.0	452	2051	0	65	0	0
ENSMUSG00000001786	5502	61.58643323004197	0.0	1663	4017	0	111	0	0
ENSMUSG00000001794	1646	470.4981565682486	0.0	377	17094	0	848	0	0
ENSMUSG00000001802	2407	119.84387006927086	0.0	560	3102	0	216	0	0
ENSMUSG00000001804	218	0.0	0	65	0	0	0	0	0
ENSMUSG00000001815	2625	0.0	0	799	0	0	0	0	0
ENSMUSG00000001819	1463	0.0	0	512	0	0	0	0	0
ENSMUSG00000001823	1653	0.0	0	437	0	0	0	0	0
ENSMUSG00000001827	133	0.0	0	40	0	0	0	0	0
ENSMUSG00000001829	4799	7.767658245230519	0.0	1262	196	0	14	0	0
ENSMUSG00000001833	2033	196.4107870579717	0.0	766	14664	0	354	0	0
ENSMUSG00000001844	635	13.315985563252319	0.0	169	352	0	24	0	0
ENSMUSG00000001847	4834	231.92008189331122	0.0	1458	13542	0	418	0	0
ENSMUSG00000001855	2064	2.21933092720872	0.0	557	90	0	4	0	0
ENSMUSG00000001864	2694	12.76115283145014	0.0	729	599	0	23	0	0
ENSMUSG00000001865	185	0.0	0	62	0	0	0	0	0
ENSMUSG00000001870	3545	0.0	0	1088	0	0	0	0	0
ENSMUSG00000001891	1233	26.631971126504638	0.0	427	1298	0	48	0	0
ENSMUSG00000001901	1159	0.0	0	238	0	0	0	0	0
ENSMUSG00000001909	1093	0.0	0	248	0	0	0	0	0
ENSMUSG00000001910	2563	7.2128255134283386	0.0	568	312	0	13	0	0
ENSMUSG00000001911	4149	182.5399687629172	0.0	934	7060	0	329	0	2
ENSMUSG00000001918	535	0.0	0	148	0	0	0	0	0
ENSMUSG00000001924	666	533.7490879936971	0.0	173	25796	0	962	0	1
ENSMUSG00000001930	2849	0.0	0	633	0	0	0	0	0
ENSMUSG00000001942	5544	0.0	0	1554	0	0	0	0	0
ENSMUSG00000001943	515	0.0	0	152	0	0	0	0	0
ENSMUSG00000001946	666	40.502789421559136	0.0	190	3526	0	73	0	0
ENSMUSG00000001948	50	0.0	0	9	0	0	0	0	0
ENSMUSG00000001962	181	1.10966546360436	0.0	51	28	0	2	0	0
ENSMUSG00000001964	1965	6.103160049823979	0.0	528	237	0	11	0	6
ENSMUSG00000001983	311	0.0	0	82	0	0	0	0	0
ENSMUSG00000001985	6082	0.0	0	1416	0	0	0	0	0
ENSMUSG00000001986	5096	241.35223833394826	0.0	1518	16615	0	435	0	0
ENSMUSG00000001988	114	0.0	0	21	0	0	0	0	0
ENSMUSG00000001995	3222	0.0	0	928	0	0	0	0	0
ENSMUSG00000001998	4467	0.0	0	1361	0	0	0	0	0
ENSMUSG00000001999	170	7.2128255134283386	0.0	45	213	0	13	0	0
ENSMUSG00000002006	1023	1.6644981954065399	0.0	256	30	0	3	0	0
ENSMUSG00000002007	237	0.0	0	66	0	0	0	0	0
ENSMUSG00000002010	107	76.01208425689865	0.0	31	1741	0	137	0	0
ENSMUSG00000002012	792	75.45725152509647	0.0	232	3754	0	136	0	0
ENSMUSG00000002014	134	59.92193503463543	0.0	40	846	0	108	0	0
ENSMUSG00000002015	379	31.625465712724253	0.0	129	2025	0	57	0	0
ENSMUSG00000002017	2929	0.0	0	836	0	0	0	0	0
ENSMUSG00000002020	2996	0.0	0	727	0	0	0	0	0
ENSMUSG00000002028	6968	11.651487367845778	0.0	1850	586	0	21	0	0
ENSMUSG00000002031	5316	0.0	0	1390	0	0	0	0	0
ENSMUSG00000002032	6365	55.48327318021799	0.0	1602	3036	0	100	0	0
ENSMUSG00000002033	363	0.0	0	87	0	0	0	0	0
ENSMUSG00000002043	1531	0.0	0	315	0	0	0	0	0
ENSMUSG00000002052	837	41.057622153361315	0.0	220	2276	0	74	0	0
ENSMUSG00000002055	258	27.741636590108996	0.0	67	1236	0	50	0	0
ENSMUSG00000002057	1174	0.0	0	264	0	0	0	0	0
ENSMUSG00000002058	857	0.0	0	194	0	0	0	0	0
ENSMUSG00000002059	1043	51.59944405760273	0.0	289	2706	0	93	0	0
ENSMUSG00000002064	358	43.27695308057004	0.0	112	2631	0	78	0	0
ENSMUSG00000002068	767	0.0	0	226	0	0	0	0	0
ENSMUSG00000002076	2476	57.70260410742671	0.0	659	2912	0	104	0	0
ENSMUSG00000002083	971	0.0	0	196	0	0	0	0	0
ENSMUSG00000002100	569	0.0	0	135	0	0	0	0	0
ENSMUSG00000002102	520	2.7741636590109	0.0	130	64	0	5	0	0
ENSMUSG00000002103	10040	46.60594947138311	0.0	2650	1848	0	84	0	6
ENSMUSG00000002104	419	5.5483273180218	0.0	113	112	0	10	0	0
ENSMUSG00000002105	1141	0.0	0	220	0	0	0	0	0
ENSMUSG00000002107	37618	1549.0929871916865	0.0	12251	99356	0	2792	0	0
ENSMUSG00000002108	519	0.0	0	124	0	0	0	0	0
ENSMUSG00000002109	437	0.0	0	113	0	0	0	0	0
ENSMUSG00000002111	362	0.0	0	70	0	0	0	0	0
ENSMUSG00000002129	2406	49.934945862196194	0.0	743	3668	0	90	0	0
