# name:S1_Gad2_2
gene_name	length	readsCPM	conversionRate	Tcontent	coverageOnTs	conversionsOnTs	readCount	tcReadCount	multimapCount
ENSMUSG00000000693	1689	2.41911227718296	0.0	379	135	0	9	0	0
ENSMUSG00000000701	618	0.0	0	186	0	0	0	0	0
ENSMUSG00000000706	2085	0.0	0	640	0	0	0	0	0
ENSMUSG00000000708	2190	0.0	0	754	0	0	0	0	0
ENSMUSG00000000711	2355	97.57086184637939	0.0	699	14947	0	363	0	57
ENSMUSG00000000724	128	0.0	0	33	0	0	0	0	0
ENSMUSG00000000730	806	0.0	0	272	0	0	0	0	0
ENSMUSG00000000731	4281	0.0	0	878	0	0	0	0	0
ENSMUSG00000000732	2280	2.687902530203289	0.0	559	358	0	10	0	0
ENSMUSG00000000738	1133	28.222976567134534	0.0	316	3678	0	105	0	0
ENSMUSG00000000739	3735	0.0	0	899	0	0	0	0	0
ENSMUSG00000000740	42	134.66391676318477	0.0	13	6401	0	501	0	0
ENSMUSG00000000743	1461	24.997493530890583	0.0	400	2229	0	93	0	0
ENSMUSG00000000751	4094	55.37079212218775	0.0	1158	9044	0	206	0	0
ENSMUSG00000000753	1557	6.450966072487893	0.0	350	428	0	24	0	0
ENSMUSG00000000759	3619	0.0	0	987	0	0	0	0	0
ENSMUSG00000000766	9808	0.0	0	2587	0	0	0	0	0
ENSMUSG00000000776	1359	17.20257619330105	0.0	359	2207	0	64	0	0
ENSMUSG00000000782	2159	0.0	0	532	0	0	0	0	0
ENSMUSG00000000787	2560	118.53650158196504	0.0	861	18030	0	441	0	34
ENSMUSG00000000791	1219	0.0	0	307	0	0	0	0	0
ENSMUSG00000000792	975	8.063707590609866	0.0	229	1489	0	30	0	0
ENSMUSG00000000794	380	0.0	0	82	0	0	0	0	0
ENSMUSG00000000804	4829	13.977093157057102	0.0	1364	2298	0	52	0	0
ENSMUSG00000000805	709	14.24588341007743	0.0	160	1637	0	53	0	0
ENSMUSG00000000811	732	0.0	0	195	0	0	0	0	0
ENSMUSG00000000817	1041	0.0	0	304	0	0	0	0	0
ENSMUSG00000000823	6584	59.13385566447235	0.0	1760	6332	0	220	0	0
ENSMUSG00000000826	11868	629.2379823205899	0.00015675619186957885	3293	76552	12	2341	6	7
ENSMUSG00000000827	9344	59.13385566447235	0.0	2605	3345	0	220	0	0
ENSMUSG00000000838	2288	8.601288096650524	0.0	847	1116	0	32	0	0
ENSMUSG00000000861	5748	22.578381253707626	0.0	1804	2677	0	84	0	0
ENSMUSG00000000869	104	0.0	0	46	0	0	0	0	0
ENSMUSG00000000876	2293	46.23192351949657	0.0	599	5278	0	172	0	13
ENSMUSG00000000881	4164	44.081601495333935	0.0	1147	4281	0	164	0	0
ENSMUSG00000000884	6310	1.3439512651016445	0.0	1490	95	0	5	0	0
ENSMUSG00000000889	400	0.0	0	95	0	0	0	0	0
ENSMUSG00000000901	1221	0.0	0	287	0	0	0	0	0
ENSMUSG00000000902	1340	6.450966072487893	0.0	306	588	0	24	0	0
ENSMUSG00000000903	370	19.890478723504337	0.0	121	1736	0	74	0	0
ENSMUSG00000000915	4035	7.794917337589537	0.0	875	391	0	29	0	0
ENSMUSG00000000916	1083	0.0	0	257	0	0	0	0	0
ENSMUSG00000000934	77	0.0	0	27	0	0	0	0	0
ENSMUSG00000000938	1893	0.0	0	617	0	0	0	0	0
ENSMUSG00000000942	671	0.0	0	188	0	0	0	0	0
ENSMUSG00000000948	1226	8.601288096650524	0.0	350	409	0	32	0	0
ENSMUSG00000000957	2264	0.0	0	511	0	0	0	0	0
ENSMUSG00000000958	1027	0.0	0	266	0	0	0	0	0
ENSMUSG00000000959	1567	8.870078349670854	0.0	413	520	0	33	0	0
ENSMUSG00000000976	2032	10.482819867792827	0.0	547	980	0	39	0	0
ENSMUSG00000000982	409	0.0	0	129	0	0	0	0	0
ENSMUSG00000000983	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001014	340	4.83822455436592	0.0	96	322	0	18	0	0
ENSMUSG00000001016	760	20.696849482565323	0.0	234	2728	0	77	0	0
ENSMUSG00000001017	3442	329.26805994990286	0.0	1167	40264	0	1225	0	96
ENSMUSG00000001018	4136	130.09448246183916	0.0	1198	16138	0	484	0	6
ENSMUSG00000001020	141	0.0	0	44	0	0	0	0	0
ENSMUSG00000001021	639	16.39620543424006	0.0	176	1157	0	61	0	0
ENSMUSG00000001023	126	8.063707590609866	0.0	33	862	0	30	0	0
ENSMUSG00000001025	598	51.607728579903146	0.0	165	3393	0	192	0	0
ENSMUSG00000001027	1072	0.0	0	265	0	0	0	0	0
ENSMUSG00000001029	151	0.0	0	37	0	0	0	0	0
ENSMUSG00000001034	305	0.0	0	82	0	0	0	0	0
ENSMUSG00000001036	4337	37.63063542284605	0.0	1250	4694	0	140	0	0
ENSMUSG00000001039	137	20.428059229544992	0.0	29	1171	0	76	0	0
ENSMUSG00000001052	1133	1.0751610120813155	0.0	352	56	0	4	0	0
ENSMUSG00000001053	558	8.332497843630195	0.0	121	957	0	31	0	0
ENSMUSG00000001054	1153	102.67787665376564	0.0	299	13266	0	382	0	0
ENSMUSG00000001056	497	12.901932144975786	0.0	113	1029	0	48	0	0
ENSMUSG00000001062	3599	7.257336831548879	0.0	830	834	0	27	0	0
ENSMUSG00000001065	1705	15.589834675179073	0.0	402	1294	0	58	0	0
ENSMUSG00000001076	668	0.0	0	136	0	0	0	0	0
ENSMUSG00000001082	2375	128.4817409437172	0.0	568	13405	0	478	0	0
ENSMUSG00000001089	12457	39.24337694096802	0.0	3564	3639	0	146	0	0
ENSMUSG00000001095	601	0.0	0	139	0	0	0	0	0
ENSMUSG00000001098	3750	47.57587478459821	0.0	1009	4490	0	177	0	0
ENSMUSG00000001100	1304	16.93378594028072	0.0	338	1632	0	63	0	0
ENSMUSG00000001103	1753	0.0	0	456	0	0	0	0	0
ENSMUSG00000001105	342	48.11345529063887	0.0	74	3032	0	179	0	0
ENSMUSG00000001119	767	26.34144479599223	0.0	214	2749	0	98	0	0
ENSMUSG00000001120	2095	27.416605808073545	0.0	567	2481	0	102	0	0
ENSMUSG00000001123	837	2.150322024162631	0.0	218	80	0	8	0	0
ENSMUSG00000001127	3392	34.13636213358177	0.0	1026	5303	0	127	0	0
ENSMUSG00000001128	140	0.0	0	39	0	0	0	0	0
ENSMUSG00000001131	204	0.0	0	56	0	0	0	0	0
ENSMUSG00000001134	308	9.945239361752169	0.0	108	959	0	37	0	1
ENSMUSG00000001138	6128	77.94917337589537	0.0	1816	9226	0	290	0	2
ENSMUSG00000001143	5905	41.12490871211032	0.0	1573	3914	0	153	0	0
ENSMUSG00000001150	566	0.0	0	188	0	0	0	0	0
ENSMUSG00000001151	1354	0.0	0	352	0	0	0	0	0
ENSMUSG00000001155	249	0.0	0	63	0	0	0	0	0
ENSMUSG00000001156	4473	12.633141891955457	0.0	1214	1432	0	47	0	0
ENSMUSG00000001157	1439	35.74910365170374	0.0	506	6034	0	133	0	0
ENSMUSG00000001158	762	86.5504614725459	0.0	267	9105	0	322	0	0
ENSMUSG00000001166	840	0.5375805060406578	0.0	202	58	0	2	0	0
ENSMUSG00000001168	755	0.0	0	184	0	0	0	0	0
ENSMUSG00000001173	5274	54.29563111010643	0.0	1566	8388	0	202	0	2
ENSMUSG00000001175	6764	2369.654870627219	0.0004793185818456123	2042	254528	122	8816	60	16
ENSMUSG00000001211	6929	82.78739793026129	0.0	1739	10128	0	308	0	0
ENSMUSG00000001225	2604	0.0	0	798	0	0	0	0	0
ENSMUSG00000001227	1150	1.3439512651016445	0.0	235	30	0	5	0	0
ENSMUSG00000001228	984	0.0	0	325	0	0	0	0	0
ENSMUSG00000001229	552	5.6445953134269065	0.0	133	453	0	21	0	0
ENSMUSG00000001240	2556	258.5762234055564	0.0	639	23040	0	962	0	0
ENSMUSG00000001247	363	0.0	0	142	0	0	0	0	0
ENSMUSG00000001248	2255	8.601288096650524	0.0	461	766	0	32	0	0
ENSMUSG00000001249	2015	0.0	0	490	0	0	0	0	0
ENSMUSG00000001260	5222	0.0	0	1840	0	0	0	0	0
ENSMUSG00000001270	202	723.314570877705	0.0006658676255160474	57	75090	50	2691	25	317
ENSMUSG00000001280	7019	106.97852070209089	0.0	2328	13183	0	398	0	1
ENSMUSG00000001281	325	0.0	0	70	0	0	0	0	0
ENSMUSG00000001285	305	20.696849482565323	0.0	74	932	0	77	0	0
ENSMUSG00000001288	2170	5.913385566447236	0.0	520	396	0	22	0	0
ENSMUSG00000001289	1046	189.22833812631154	0.0	231	13094	0	704	0	3
ENSMUSG00000001300	3154	29.566927832236175	0.0	868	4337	0	110	0	0
ENSMUSG00000001305	425	0.2687902530203289	0.0	134	12	0	1	0	0
ENSMUSG00000001313	547	473.0708453157788	0.0	138	41863	0	1760	0	5
ENSMUSG00000001323	7742	66.65998274904156	0.0	2088	5543	0	248	0	0
ENSMUSG00000001333	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001334	2053	54.29563111010643	0.0	494	5404	0	202	0	0
ENSMUSG00000001348	864	0.0	0	198	0	0	0	0	0
ENSMUSG00000001349	1767	0.0	0	432	0	0	0	0	0
ENSMUSG00000001366	1264	82.78739793026129	0.0	395	12138	0	308	0	0
ENSMUSG00000001376	3436	1.0751610120813155	0.0	1116	84	0	4	0	0
ENSMUSG00000001380	622	74.99248059267175	0.0	181	5489	0	279	0	0
ENSMUSG00000001383	1644	55.908372628228406	0.0	527	7189	0	208	0	0
ENSMUSG00000001403	1943	0.0	0	470	0	0	0	0	0
ENSMUSG00000001415	1699	27.954186314114203	0.0	356	2914	0	104	0	0
ENSMUSG00000001416	983	87.08804197858656	0.0	288	8256	0	324	0	0
ENSMUSG00000001418	3405	0.0	0	840	0	0	0	0	0
ENSMUSG00000001419	5032	119.61166259404635	0.0	1371	17023	0	445	0	0
ENSMUSG00000001420	2409	0.0	0	547	0	0	0	0	0
ENSMUSG00000001424	4962	20.428059229544992	0.0	1205	1704	0	76	0	0
ENSMUSG00000001435	1194	0.0	0	272	0	0	0	0	0
ENSMUSG00000001436	2793	1.6127415181219733	0.0	739	96	0	6	0	0
ENSMUSG00000001440	2967	33.598781627541115	0.0	859	2867	0	125	0	0
ENSMUSG00000001441	3461	208.3124460907549	0.0	1023	33246	0	775	0	0
ENSMUSG00000001444	701	0.0	0	174	0	0	0	0	0
ENSMUSG00000001445	1061	32.52362061545979	0.0	301	2401	0	121	0	1
ENSMUSG00000001467	1980	15.052254169138418	0.0	628	1376	0	56	0	0
ENSMUSG00000001472	5341	1672.144164039466	0.0	1275	196801	0	6221	0	75
ENSMUSG00000001473	373	0.0	0	91	0	0	0	0	0
ENSMUSG00000001482	3781	16.66499568726039	0.0	1038	710	0	62	0	2
ENSMUSG00000001493	1097	0.0	0	270	0	0	0	0	0
ENSMUSG00000001494	1388	0.0	0	350	0	0	0	0	0
ENSMUSG00000001496	1077	0.0	0	376	0	0	0	0	0
ENSMUSG00000001497	5715	0.0	0	1844	0	0	0	0	0
ENSMUSG00000001504	1475	0.0	0	463	0	0	0	0	0
ENSMUSG00000001506	1423	6.450966072487893	0.0	436	968	0	24	0	0
ENSMUSG00000001507	2455	103.75303766584695	0.0	506	8504	0	386	0	2
ENSMUSG00000001508	747	0.0	0	151	0	0	0	0	0
ENSMUSG00000001510	1540	0.0	0	378	0	0	0	0	0
ENSMUSG00000001517	2180	0.0	0	554	0	0	0	0	0
ENSMUSG00000001518	3647	0.0	0	911	0	0	0	0	0
ENSMUSG00000001520	1802	81.71223691817997	0.0	428	5170	0	304	0	0
ENSMUSG00000001521	2846	2.687902530203289	0.0	796	263	0	10	0	0
ENSMUSG00000001524	1022	0.0	0	243	0	0	0	0	0
ENSMUSG00000001525	1061	1739.341727294548	0.0007302813657921271	363	241003	176	6471	88	3
ENSMUSG00000001542	1852	0.0	0	598	0	0	0	0	0
ENSMUSG00000001552	845	13.439512651016443	0.0	227	1816	0	50	0	0
ENSMUSG00000001555	1443	0.0	0	330	0	0	0	0	0
ENSMUSG00000001558	91	0.0	0	35	0	0	0	0	0
ENSMUSG00000001566	1443	0.0	0	386	0	0	0	0	0
ENSMUSG00000001569	6640	17.20257619330105	0.0	1962	1931	0	64	0	0
ENSMUSG00000001576	4622	228.2029248142592	0.0	1156	23712	0	849	0	0
ENSMUSG00000001583	1293	0.0	0	297	0	0	0	0	0
ENSMUSG00000001588	58	0.0	0	16	0	0	0	0	0
ENSMUSG00000001604	110	0.0	0	11	0	0	0	0	0
ENSMUSG00000001622	1943	0.0	0	612	0	0	0	0	0
ENSMUSG00000001627	2681	100.52755462960299	0.0	906	18068	0	374	0	0
ENSMUSG00000001630	3926	0.0	0	1212	0	0	0	0	0
ENSMUSG00000001632	4166	37.09305491680538	0.0	1049	3420	0	138	0	0
ENSMUSG00000001642	363	48.91982604969986	0.0	106	5491	0	182	0	182
ENSMUSG00000001655	1389	0.0	0	405	0	0	0	0	0
ENSMUSG00000001656	1007	0.0	0	274	0	0	0	0	0
ENSMUSG00000001657	966	0.0	0	260	0	0	0	0	0
ENSMUSG00000001661	840	0.0	0	215	0	0	0	0	0
ENSMUSG00000001663	281	5.913385566447236	0.0	74	575	0	22	0	0
ENSMUSG00000001665	1245	9.138868602691181	0.0	385	884	0	34	0	0
ENSMUSG00000001666	405	166.6499568726039	0.0	94	12284	0	620	0	0
ENSMUSG00000001670	914	0.0	0	266	0	0	0	0	0
ENSMUSG00000001672	1331	0.0	0	338	0	0	0	0	0
ENSMUSG00000001674	161	20.696849482565323	0.0	61	3237	0	77	0	0
ENSMUSG00000001687	3499	172.56334243905113	0.004053917097395358	901	19734	80	642	19	1
ENSMUSG00000001700	3034	0.0	0	907	0	0	0	0	0
ENSMUSG00000001707	1963	0.5375805060406578	0.0	591	113	0	2	0	0
ENSMUSG00000001729	902	61.28417768863498	0.0	221	8172	0	228	0	1
ENSMUSG00000001739	1870	0.0	0	469	0	0	0	0	0
ENSMUSG00000001741	3862	8.063707590609866	0.0	910	840	0	30	0	0
ENSMUSG00000001750	2711	0.0	0	622	0	0	0	0	0
ENSMUSG00000001751	227	0.0	0	49	0	0	0	0	0
ENSMUSG00000001755	309	49.45740655574051	0.0	85	4670	0	184	0	20
ENSMUSG00000001761	1080	10.751610120813156	0.0	276	1335	0	40	0	22
ENSMUSG00000001763	1840	14.514673663097758	0.0	404	1394	0	54	0	0
ENSMUSG00000001767	945	6.7197563255082216	0.0	342	1252	0	25	0	0
ENSMUSG00000001768	6041	94.07658855711512	0.0	1595	11838	0	350	0	0
ENSMUSG00000001773	989	0.0	0	334	0	0	0	0	0
ENSMUSG00000001774	4743	20.159268976524665	0.0	1745	3014	0	75	0	0
ENSMUSG00000001783	375	28.76055707317519	0.0	99	3465	0	107	0	0
ENSMUSG00000001785	1531	3.4942732892642754	0.0	452	373	0	13	0	0
ENSMUSG00000001786	5502	96.76449108731839	0.0	1663	11532	0	360	0	0
ENSMUSG00000001794	1646	471.1893135446365	0.0	377	36998	0	1753	0	0
ENSMUSG00000001802	2407	253.20041834514979	0.0	560	15816	0	942	0	0
ENSMUSG00000001804	218	0.0	0	65	0	0	0	0	0
ENSMUSG00000001815	2625	0.0	0	799	0	0	0	0	0
ENSMUSG00000001819	1463	0.0	0	512	0	0	0	0	0
ENSMUSG00000001823	1653	0.0	0	437	0	0	0	0	0
ENSMUSG00000001827	133	0.2687902530203289	0	40	0	0	1	0	0
ENSMUSG00000001829	4799	9.945239361752169	0.0	1262	1678	0	37	0	0
ENSMUSG00000001833	2033	140.84609258265232	0.0	766	20548	0	524	0	32
ENSMUSG00000001844	635	42.200069724191636	0.0	169	2264	0	157	0	0
ENSMUSG00000001847	4834	461.2440741828844	0.0	1458	63952	0	1716	0	12
ENSMUSG00000001855	2064	0.0	0	557	0	0	0	0	0
ENSMUSG00000001864	2694	2.956692783223618	0.0	729	396	0	11	0	0
ENSMUSG00000001865	185	0.0	0	62	0	0	0	0	0
ENSMUSG00000001870	3545	0.0	0	1088	0	0	0	0	0
ENSMUSG00000001891	1233	30.91087909733782	0.0	427	4148	0	115	0	2
ENSMUSG00000001901	1159	0.0	0	238	0	0	0	0	0
ENSMUSG00000001909	1093	0.0	0	248	0	0	0	0	0
ENSMUSG00000001910	2563	24.191122771829598	0.0	568	2167	0	90	0	1
ENSMUSG00000001911	4149	184.12132331892528	0.0	934	15113	0	685	0	4
ENSMUSG00000001918	535	0.0	0	148	0	0	0	0	0
ENSMUSG00000001924	666	392.9713499157208	0.0	173	34076	0	1462	0	1
ENSMUSG00000001930	2849	0.0	0	633	0	0	0	0	0
ENSMUSG00000001942	5544	9.67644910873184	0.0	1554	1124	0	36	0	0
ENSMUSG00000001943	515	0.0	0	152	0	0	0	0	0
ENSMUSG00000001946	666	0.2687902530203289	0.0	190	30	0	1	0	0
ENSMUSG00000001948	50	3.7630635422846046	0.0	9	98	0	14	0	0
ENSMUSG00000001962	181	5.913385566447236	0.0	51	418	0	22	0	0
ENSMUSG00000001964	1965	24.45991302484993	0.0	528	2991	0	91	0	64
ENSMUSG00000001983	311	0.0	0	82	0	0	0	0	0
ENSMUSG00000001985	6082	3.2254830362439466	0.0	1416	407	0	12	0	0
ENSMUSG00000001986	5096	48.65103579667952	0.0	1518	8296	0	181	0	0
ENSMUSG00000001988	114	0.0	0	21	0	0	0	0	0
ENSMUSG00000001995	3222	0.8063707590609867	0.0	928	117	0	3	0	0
ENSMUSG00000001998	4467	0.0	0	1361	0	0	0	0	0
ENSMUSG00000001999	170	26.34144479599223	0.0	45	1919	0	98	0	0
ENSMUSG00000002006	1023	27.147815555053214	0.0	256	2347	0	101	0	0
ENSMUSG00000002007	237	0.0	0	66	0	0	0	0	0
ENSMUSG00000002010	107	65.85361198998058	0.0	31	3652	0	245	0	0
ENSMUSG00000002012	792	120.955613859148	0.0	232	14058	0	450	0	0
ENSMUSG00000002014	134	34.94273289264275	0.0	40	2152	0	130	0	0
ENSMUSG00000002015	379	93.80779830409477	0.0	129	12722	0	349	0	0
ENSMUSG00000002017	2929	0.0	0	836	0	0	0	0	0
ENSMUSG00000002020	2996	0.0	0	727	0	0	0	0	0
ENSMUSG00000002028	6968	20.159268976524665	0.0	1850	1431	0	75	0	0
ENSMUSG00000002031	5316	11.289190626853813	0.0	1390	456	0	42	0	0
ENSMUSG00000002032	6365	29.029347326195516	0.0	1602	1796	0	108	0	8
ENSMUSG00000002033	363	0.0	0	87	0	0	0	0	0
ENSMUSG00000002043	1531	0.0	0	315	0	0	0	0	0
ENSMUSG00000002052	837	10.482819867792827	0.0	220	1132	0	39	0	0
ENSMUSG00000002055	258	1.6127415181219733	0.0	67	54	0	6	0	4
ENSMUSG00000002057	1174	0.0	0	264	0	0	0	0	0
ENSMUSG00000002058	857	5.913385566447236	0.0	194	650	0	22	0	0
ENSMUSG00000002059	1043	26.61023504901256	0.0	289	3252	0	99	0	0
ENSMUSG00000002064	358	99.98997412356233	0.0	112	12251	0	372	0	0
ENSMUSG00000002068	767	4.5694343013455905	0.0	226	320	0	17	0	0
ENSMUSG00000002076	2476	16.66499568726039	0.0	659	1756	0	62	0	0
