# name:RT_vGluT2_1
gene_name	length	readsCPM	conversionRate	Tcontent	coverageOnTs	conversionsOnTs	readCount	tcReadCount	multimapCount
ENSMUSG00000000581	2481	35.391925371710336	9.08554036251306e-05	896	22013	2	493	1	0
ENSMUSG00000000594	3496	5.240589355243113	0.010498687664041995	1000	1143	12	73	6	9
ENSMUSG00000000600	5621	10.265812024654318	0.0	1935	4756	0	143	0	0
ENSMUSG00000000605	4125	23.618546546232658	0.0	1199	7333	0	329	0	1
ENSMUSG00000000606	4565	0.0	0	1214	0	0	0	0	0
ENSMUSG00000000617	3067	0.0	0	938	0	0	0	0	0
ENSMUSG00000000627	2287	3.44586697331054	0.0	579	852	0	48	0	0
ENSMUSG00000000628	2285	0.07178889527730291	0.0	657	12	0	1	0	1
ENSMUSG00000000631	3781	27.638724681761623	0.0002196836555360281	864	9104	2	385	1	0
ENSMUSG00000000632	4052	74.73223998367233	0.0	945	36888	0	1041	0	0
ENSMUSG00000000673	1313	0.7178889527730291	0.0	293	150	0	10	0	0
ENSMUSG00000000682	191	0.5743111622184233	0.0	32	72	0	8	0	0
ENSMUSG00000000686	1736	0.0	0	444	0	0	0	0	0
ENSMUSG00000000690	1281	0.0	0	298	0	0	0	0	0
ENSMUSG00000000693	1689	0.07178889527730291	0.0	379	35	0	1	0	0
ENSMUSG00000000701	618	0.0	0	186	0	0	0	0	0
ENSMUSG00000000706	2085	0.0	0	640	0	0	0	0	0
ENSMUSG00000000708	2190	6.963522841898382	0.0	754	5136	0	97	0	0
ENSMUSG00000000711	2355	58.93868302266569	0.002229458182991581	699	34089	76	821	38	204
ENSMUSG00000000724	128	0.0	0	33	0	0	0	0	0
ENSMUSG00000000730	806	0.0	0	272	0	0	0	0	0
ENSMUSG00000000731	4281	0.0	0	878	0	0	0	0	0
ENSMUSG00000000732	2280	0.5743111622184233	0.0	559	210	0	8	0	0
ENSMUSG00000000738	1133	55.13387157296864	0.0	316	26235	0	768	0	0
ENSMUSG00000000739	3735	0.0	0	899	0	0	0	0	0
ENSMUSG00000000740	42	79.75746265308355	0.0	13	13451	0	1111	0	21
ENSMUSG00000000743	1461	40.91967030806266	0.0029782518354342707	400	14438	43	570	17	32
ENSMUSG00000000751	4094	22.254557535963905	0.0	1158	10302	0	310	0	2
ENSMUSG00000000753	1557	0.0	0	350	0	0	0	0	0
ENSMUSG00000000759	3619	23.690335441509962	0.0	987	14172	0	330	0	84
ENSMUSG00000000766	9808	0.0	0	2587	0	0	0	0	0
ENSMUSG00000000776	1359	14.070623474351372	0.0	359	7955	0	196	0	0
ENSMUSG00000000782	2159	0.0	0	532	0	0	0	0	0
ENSMUSG00000000787	2560	153.26929141704173	0.0007015252125742346	861	82677	58	2135	29	188
ENSMUSG00000000791	1219	0.0	0	307	0	0	0	0	0
ENSMUSG00000000792	975	5.814900517461536	0.0	229	3084	0	81	0	0
ENSMUSG00000000794	380	0.0	0	82	0	0	0	0	0
ENSMUSG00000000804	4829	9.045400804940167	0.0	1364	4600	0	126	0	0
ENSMUSG00000000805	709	24.982535556501414	0.0	160	10064	0	348	0	0
ENSMUSG00000000811	732	1.0768334291595438	0.0	195	523	0	15	0	0
ENSMUSG00000000817	1041	0.0	0	304	0	0	0	0	0
ENSMUSG00000000823	6584	35.03298089532382	0.0	1760	13556	0	488	0	0
ENSMUSG00000000826	11868	601.7345202143531	0.0015081201497778754	3293	232077	350	8382	175	39
ENSMUSG00000000827	9344	84.78268532249474	0.0	2605	26658	0	1181	0	5
ENSMUSG00000000838	2288	14.7885124271244	0.0	847	9075	0	206	0	0
ENSMUSG00000000861	5748	103.08885361820698	0.0032970052202582656	1804	43676	144	1436	72	0
ENSMUSG00000000869	104	0.0	0	46	0	0	0	0	0
ENSMUSG00000000876	2293	17.660068238216517	0.0	599	8582	0	246	0	3
ENSMUSG00000000881	4164	51.11369343743967	0.0	1147	21727	0	712	0	0
ENSMUSG00000000884	6310	25.91579119510635	0.0	1490	12631	0	361	0	0
ENSMUSG00000000889	400	0.0	0	95	0	0	0	0	0
ENSMUSG00000000901	1221	0.6461000574957262	0.0	287	216	0	9	0	0
ENSMUSG00000000902	1340	24.982535556501414	0.0	306	10691	0	348	0	0
ENSMUSG00000000903	370	4.163755926083569	0.0	121	2488	0	58	0	0
ENSMUSG00000000915	4035	7.178889527730291	0.0	875	1562	0	100	0	0
ENSMUSG00000000916	1083	2.512611334705602	0.0	257	458	0	35	0	0
ENSMUSG00000000934	77	1.72293348665527	0.0	27	550	0	24	0	0
ENSMUSG00000000938	1893	0.07178889527730291	0.0	617	7	0	1	0	1
ENSMUSG00000000942	671	0.0	0	188	0	0	0	0	0
ENSMUSG00000000948	1226	12.634845568805313	0.0	350	2665	0	176	0	11
ENSMUSG00000000957	2264	0.0	0	511	0	0	0	0	0
ENSMUSG00000000958	1027	0.0	0	266	0	0	0	0	0
ENSMUSG00000000959	1567	23.546757650955357	0.0	413	8109	0	328	0	0
ENSMUSG00000000976	2032	5.527744936352324	0.0007595898214963919	547	2633	2	77	1	0
ENSMUSG00000000982	409	2.727978020537511	0.0	129	1292	0	38	0	0
ENSMUSG00000000983	507	10.481178710486226	0.0	138	3416	0	146	0	0
ENSMUSG00000001014	340	2.0100890677644814	0.0	96	896	0	28	0	0
ENSMUSG00000001016	760	11.199067663259255	0.0	234	4734	0	156	0	7
ENSMUSG00000001017	3442	151.76172461621837	0.0018198925396786093	1167	80774	147	2114	60	117
ENSMUSG00000001018	4136	107.61155402067708	0.00012177301509985388	1198	49272	6	1499	3	27
ENSMUSG00000001020	141	3.086922496924025	0.0	44	903	0	43	0	0
ENSMUSG00000001021	639	0.0	0	176	0	0	0	0	0
ENSMUSG00000001023	126	1.7947223819325728	0.0	33	370	0	25	0	0
ENSMUSG00000001025	598	107.03724285845864	0.0	165	30239	0	1491	0	0
ENSMUSG00000001027	1072	0.0	0	265	0	0	0	0	0
ENSMUSG00000001029	151	0.0	0	37	0	0	0	0	0
ENSMUSG00000001034	305	3.517655868587843	0.0	82	1899	0	49	0	0
ENSMUSG00000001036	4337	87.86960781941876	0.004231643288143562	1250	51044	216	1224	108	14
ENSMUSG00000001039	137	0.789677848050332	0.0	29	89	0	11	0	0
ENSMUSG00000001052	1133	3.086922496924025	0.0	352	2046	0	43	0	0
ENSMUSG00000001053	558	0.4307333716638175	0.0	121	30	0	6	0	0
ENSMUSG00000001054	1153	117.30305488311296	0.0003399394907706428	299	58834	20	1634	10	0
ENSMUSG00000001056	497	20.45983515403133	0.0	113	6989	0	285	0	0
ENSMUSG00000001062	3599	43.50407053804557	0.0	830	16887	0	606	0	0
ENSMUSG00000001065	1705	2.0818779630417845	0.0	402	1099	0	29	0	0
ENSMUSG00000001076	668	3.44586697331054	0.0	136	1158	0	48	0	0
ENSMUSG00000001082	2375	35.750869848096855	0.0	568	14531	0	498	0	0
ENSMUSG00000001089	12457	121.46681080919653	0.004395434916718075	3564	51872	228	1692	114	39
ENSMUSG00000001095	601	0.0	0	139	0	0	0	0	0
ENSMUSG00000001098	3750	47.237093092465315	0.010576864628290073	1009	16451	174	658	87	27
ENSMUSG00000001100	1304	22.1827686406866	0.0	338	8602	0	309	0	3
ENSMUSG00000001103	1753	0.0	0	456	0	0	0	0	0
ENSMUSG00000001105	342	68.7019727803789	0.002620870404855507	74	14499	38	957	19	19
ENSMUSG00000001119	767	5.025222669411204	0.0	214	1628	0	70	0	0
ENSMUSG00000001120	2095	43.07333716638175	0.0	567	16101	0	600	0	0
ENSMUSG00000001123	837	3.7330225544197515	0.0	218	1390	0	52	0	0
ENSMUSG00000001127	3392	78.17810695698287	8.235705902942205e-05	1026	48569	4	1089	2	16
ENSMUSG00000001128	140	0.0	0	39	0	0	0	0	0
ENSMUSG00000001131	204	0.0	0	56	0	0	0	0	0
ENSMUSG00000001134	308	1.3639890102687555	0.0	108	297	0	19	0	9
ENSMUSG00000001138	6128	49.2471821602298	0.0	1816	22716	0	686	0	0
ENSMUSG00000001143	5905	45.01163733886893	0.0	1573	14334	0	627	0	0
ENSMUSG00000001150	566	11.773378825477678	0.0	188	5280	0	164	0	0
ENSMUSG00000001151	1354	3.44586697331054	0.0	352	2124	0	48	0	0
ENSMUSG00000001155	249	0.0	0	63	0	0	0	0	0
ENSMUSG00000001156	4473	5.1688004599658095	0.0	1214	2632	0	72	0	0
ENSMUSG00000001157	1439	15.291034694065521	0.0	506	9742	0	213	0	0
ENSMUSG00000001158	762	73.7989843450674	0.0005011275369581559	267	31928	16	1028	7	0
ENSMUSG00000001166	840	0.0	0	202	0	0	0	0	0
ENSMUSG00000001168	755	0.0	0	184	0	0	0	0	0
ENSMUSG00000001173	5274	20.244468468199422	0.01652892561983471	1566	7986	132	282	66	4
ENSMUSG00000001175	6764	3400.855335971671	0.00027398698525863725	2042	1390577	381	47373	228	67
ENSMUSG00000001211	6929	34.171514151996185	0.0	1739	12604	0	476	0	0
ENSMUSG00000001225	2604	1.2204112197141495	0.0	798	561	0	17	0	0
ENSMUSG00000001227	1150	3.6612336591424484	0.0	235	627	0	51	0	0
ENSMUSG00000001228	984	0.0	0	325	0	0	0	0	0
ENSMUSG00000001229	552	28.930924796753075	0.002627324171382377	133	9896	26	403	13	0
ENSMUSG00000001240	2556	134.74775643549756	0.0004511391262938921	639	39899	18	1877	9	0
ENSMUSG00000001247	363	0.0	0	142	0	0	0	0	0
ENSMUSG00000001248	2255	18.66511277209876	0.0	461	6772	0	260	0	0
ENSMUSG00000001249	2015	0.0	0	490	0	0	0	0	0
ENSMUSG00000001260	5222	0.0	0	1840	0	0	0	0	0
ENSMUSG00000001270	202	694.1986173315191	0.0006507883992423224	57	275051	179	9670	72	1160
ENSMUSG00000001280	7019	46.519204139692285	0.0	2328	24442	0	648	0	0
ENSMUSG00000001281	325	0.0	0	70	0	0	0	0	0
ENSMUSG00000001285	305	7.322467318284897	0.0	74	1237	0	102	0	1
ENSMUSG00000001288	2170	16.367868123225065	0.0008628127696289905	520	4636	4	228	2	0
ENSMUSG00000001289	1046	10.624756501040832	0.0	231	2509	0	148	0	1
ENSMUSG00000001300	3154	23.11602427929154	0.0	868	10597	0	322	0	0
ENSMUSG00000001305	425	0.0	0	134	0	0	0	0	0
ENSMUSG00000001313	547	141.42412369628673	0.0	138	44784	0	1970	0	19
ENSMUSG00000001323	7742	130.22505603302747	0.00016635821081744265	2088	48089	8	1814	4	0
ENSMUSG00000001333	507	0.0	0	138	0	0	0	0	0
ENSMUSG00000001334	2053	56.06712721157358	0.002962649455084118	494	18902	56	781	28	12
ENSMUSG00000001348	864	0.0	0	198	0	0	0	0	0
ENSMUSG00000001349	1767	0.0	0	432	0	0	0	0	0
ENSMUSG00000001366	1264	61.4512943573713	0.0	395	27630	0	856	0	0
ENSMUSG00000001376	3436	3.7330225544197515	0.0	1116	2124	0	52	0	0
ENSMUSG00000001380	622	78.9677848050332	0.0	181	20450	0	1100	0	4
ENSMUSG00000001383	1644	119.38493284615474	0.0009569050955196336	527	58522	56	1663	28	0
ENSMUSG00000001403	1943	0.0	0	470	0	0	0	0	0
ENSMUSG00000001415	1699	8.39930074744444	0.0	356	3360	0	117	0	1
ENSMUSG00000001416	983	163.96583681335986	0.0006581743887890963	288	72929	48	2284	24	0
ENSMUSG00000001418	3405	5.527744936352324	0.0	840	1037	0	77	0	0
ENSMUSG00000001419	5032	194.83506178260012	0.00076092364423893	1371	102507	78	2714	39	0
ENSMUSG00000001420	2409	1.1486223244368465	0.0	547	128	0	16	0	0
ENSMUSG00000001424	4962	26.13115788093826	0.0	1205	7391	0	364	0	0
ENSMUSG00000001435	1194	1.1486223244368465	0.0	272	405	0	16	0	0
ENSMUSG00000001436	2793	10.768334291595437	0.0	739	4148	0	150	0	0
ENSMUSG00000001440	2967	57.71827180295154	0.0	859	26590	0	804	0	1
ENSMUSG00000001441	3461	133.1684007393969	0.0	1023	72536	0	1855	0	10
ENSMUSG00000001444	701	0.0	0	174	0	0	0	0	0
ENSMUSG00000001445	1061	43.28870385221366	0.00470229816544142	301	15099	71	603	35	0
ENSMUSG00000001467	1980	20.100890677644816	0.0006270247674783154	628	9569	6	280	3	0
ENSMUSG00000001472	5341	1525.1550801663004	0.0005504891780817928	1275	686662	378	21245	189	24
ENSMUSG00000001473	373	0.0	0	91	0	0	0	0	0
ENSMUSG00000001482	3781	24.767168870669504	0.0	1038	10875	0	345	0	0
ENSMUSG00000001493	1097	0.0	0	270	0	0	0	0	0
ENSMUSG00000001494	1388	0.0	0	350	0	0	0	0	0
ENSMUSG00000001496	1077	0.14357779055460582	0.0	376	77	0	2	0	0
ENSMUSG00000001497	5715	0.0	0	1844	0	0	0	0	0
ENSMUSG00000001504	1475	0.0	0	463	0	0	0	0	0
ENSMUSG00000001506	1423	4.020178135528963	0.0	436	1962	0	56	0	0
ENSMUSG00000001507	2455	43.07333716638175	0.0	506	13066	0	600	0	0
ENSMUSG00000001508	747	0.0	0	151	0	0	0	0	0
ENSMUSG00000001510	1540	0.5743111622184233	0.0	378	104	0	8	0	0
ENSMUSG00000001517	2180	0.0	0	554	0	0	0	0	0
ENSMUSG00000001518	3647	5.814900517461536	0.0	911	1708	0	81	0	0
ENSMUSG00000001520	1802	49.67791553189362	0.0	428	17638	0	692	0	0
ENSMUSG00000001521	2846	0.0	0	796	0	0	0	0	0
ENSMUSG00000001524	1022	0.0	0	243	0	0	0	0	0
ENSMUSG00000001525	1061	1342.0216083139007	0.0010452069693665253	363	707037	739	18694	282	40
ENSMUSG00000001542	1852	9.8350786529905	0.0	598	5254	0	137	0	0
ENSMUSG00000001552	845	27.495146891207018	0.015129830300552035	227	14673	222	383	76	2
ENSMUSG00000001555	1443	0.0	0	330	0	0	0	0	0
ENSMUSG00000001558	91	0.0	0	35	0	0	0	0	0
ENSMUSG00000001566	1443	0.0	0	386	0	0	0	0	0
ENSMUSG00000001569	6640	10.624756501040832	0.0	1962	3894	0	148	0	0
ENSMUSG00000001576	4622	180.97980499408064	0.0024927575288014553	1156	74215	185	2521	92	6
ENSMUSG00000001583	1293	0.0	0	297	0	0	0	0	0
ENSMUSG00000001588	58	0.0	0	16	0	0	0	0	0
ENSMUSG00000001604	110	0.0	0	11	0	0	0	0	0
ENSMUSG00000001622	1943	0.14357779055460582	0.0	612	10	0	2	0	1
ENSMUSG00000001627	2681	50.82653785633046	0.0	906	35615	0	708	0	0
ENSMUSG00000001630	3926	4.307333716638175	0.0	1212	1059	0	60	0	0
ENSMUSG00000001632	4166	72.07605085841212	0.0006050129645635263	1049	23140	14	1004	7	0
ENSMUSG00000001642	363	23.618546546232658	0.006025911419102139	106	9957	60	329	19	329
ENSMUSG00000001655	1389	0.0	0	405	0	0	0	0	0
ENSMUSG00000001656	1007	0.0	0	274	0	0	0	0	0
ENSMUSG00000001657	966	0.0	0	260	0	0	0	0	0
ENSMUSG00000001661	840	0.0	0	215	0	0	0	0	0
ENSMUSG00000001663	281	7.178889527730291	0.0	74	3132	0	100	0	0
ENSMUSG00000001665	1245	3.5894447638651457	0.0	385	1259	0	50	0	0
ENSMUSG00000001666	405	104.81178710486226	0.0	94	29556	0	1460	0	0
ENSMUSG00000001670	914	0.0	0	266	0	0	0	0	0
ENSMUSG00000001672	1331	0.0	0	338	0	0	0	0	0
ENSMUSG00000001674	161	32.95110293228204	0.0	61	17279	0	459	0	126
ENSMUSG00000001687	3499	233.02675407012526	0.001174698795180723	901	132800	156	3246	78	11
ENSMUSG00000001700	3034	0.0	0	907	0	0	0	0	0
ENSMUSG00000001707	1963	16.367868123225065	0.005404323458767014	591	9992	54	228	27	0
ENSMUSG00000001729	902	52.76483802881764	0.0024490108292197603	221	26133	64	735	32	1
ENSMUSG00000001739	1870	0.0	0	469	0	0	0	0	0
ENSMUSG00000001741	3862	9.188978595494772	0.0	910	3138	0	128	0	0
ENSMUSG00000001750	2711	0.0	0	622	0	0	0	0	0
ENSMUSG00000001751	227	1.0050445338822407	0.0	49	179	0	14	0	0
ENSMUSG00000001755	309	33.884358570886974	0.0	85	12441	0	472	0	0
ENSMUSG00000001761	1080	0.0	0	276	0	0	0	0	0
ENSMUSG00000001763	1840	22.68529090762772	0.0	404	8310	0	316	0	0
ENSMUSG00000001767	945	2.440822439428299	0.0	342	1663	0	34	0	0
ENSMUSG00000001768	6041	1.2922001149914524	0.0	1595	374	0	18	0	0
ENSMUSG00000001773	989	0.0	0	334	0	0	0	0	0
ENSMUSG00000001774	4743	14.860301322401703	0.0009610764055742432	1745	6243	6	207	3	0
ENSMUSG00000001783	375	8.973611909662864	0.0	99	3996	0	125	0	0
ENSMUSG00000001785	1531	21.034146316249753	0.0	452	8103	0	293	0	0
ENSMUSG00000001786	5502	45.22700402470083	0.0	1663	21281	0	630	0	0
ENSMUSG00000001794	1646	539.2063924278222	0.0005976281632271921	377	160635	96	7511	48	13
ENSMUSG00000001802	2407	221.97126419742062	0.0006442780059595716	560	49668	32	3092	16	0
ENSMUSG00000001804	218	0.0	0	65	0	0	0	0	0
ENSMUSG00000001815	2625	0.0	0	799	0	0	0	0	0
ENSMUSG00000001819	1463	0.0	0	512	0	0	0	0	0
ENSMUSG00000001823	1653	0.0	0	437	0	0	0	0	0
ENSMUSG00000001827	133	1.9383001724871785	0.0	40	675	0	27	0	0
ENSMUSG00000001829	4799	4.091967030806266	0.0	1262	1203	0	57	0	0
ENSMUSG00000001833	2033	197.2758842220284	0.0013696128560993425	766	109520	150	2748	64	0
ENSMUSG00000001844	635	52.69304913354034	0.0	169	10565	0	734	0	0
ENSMUSG00000001847	4834	182.77452737601322	4.836057645807138e-05	1458	82712	4	2546	2	26
ENSMUSG00000001855	2064	4.379122611915477	0.0	557	1360	0	61	0	0
ENSMUSG00000001864	2694	0.21536668583190874	0.0	729	33	0	3	0	0
ENSMUSG00000001865	185	0.0	0	62	0	0	0	0	0
ENSMUSG00000001870	3545	0.0	0	1088	0	0	0	0	0
ENSMUSG00000001891	1233	24.480013289560294	0.0032479515759946853	427	13547	44	341	22	8
ENSMUSG00000001901	1159	0.0	0	238	0	0	0	0	0
ENSMUSG00000001909	1093	0.28715558110921163	0.0	248	16	0	4	0	0
ENSMUSG00000001910	2563	5.743111622184233	0.0	568	1604	0	80	0	0
ENSMUSG00000001911	4149	313.86105015236836	0.0012275238116887545	934	87982	108	4372	54	10
ENSMUSG00000001918	535	0.0	0	148	0	0	0	0	0
ENSMUSG00000001924	666	402.30496913400555	1.4951370666905889e-05	173	133767	2	5604	1	1
ENSMUSG00000001930	2849	0.0	0	633	0	0	0	0	0
ENSMUSG00000001942	5544	2.297244648873693	0.0	1554	835	0	32	0	0
ENSMUSG00000001943	515	0.0	0	152	0	0	0	0	0
ENSMUSG00000001946	666	1.0768334291595438	0.0	190	732	0	15	0	0
ENSMUSG00000001948	50	2.2254557535963904	0.0	9	155	0	31	0	0
ENSMUSG00000001962	181	6.89173394662108	0.0	51	3186	0	96	0	0
ENSMUSG00000001964	1965	34.171514151996185	0.0013111888111888112	528	13728	18	476	9	117
ENSMUSG00000001983	311	0.6461000574957262	0.0	82	125	0	9	0	0
ENSMUSG00000001985	6082	9.33255638604938	0.0	1416	6203	0	130	0	0
ENSMUSG00000001986	5096	119.81566621781856	0.0	1518	61496	0	1669	0	4
ENSMUSG00000001988	114	0.0	0	21	0	0	0	0	0
ENSMUSG00000001995	3222	18.521534981544153	0.0	928	9987	0	258	0	0
ENSMUSG00000001998	4467	0.0	0	1361	0	0	0	0	0
ENSMUSG00000001999	170	30.510280492853738	0.0	45	8592	0	425	0	0
ENSMUSG00000002006	1023	6.2456338891253536	0.0	256	1892	0	87	0	0
ENSMUSG00000002007	237	2.8715558110921164	0.0	66	1359	0	40	0	0
ENSMUSG00000002010	107	45.58594850108735	0.0	31	6326	0	635	0	0
ENSMUSG00000002012	792	110.6984765176011	0.00010671789125446881	232	37482	4	1542	2	0
